"","TB_status_limma_logFC","TB_status_limma_AveExpr","TB_status_limma_t","TB_status_limma_P.Value","TB_status_limma_padj","TB_status_limma_B"
"FAM183CP",-9.57793235347444,6.38528823564963,-2.67723897361024,0.0183788055535267,0.0696539546960319,-3.28246260146206
"MORC2",-13.9623788303885,53.6502934626658,-2.67717500982087,0.0183810833321671,0.0696539546960319,-3.28257618886813
"ZNF462",-14.4642401390069,24.6387722445388,-2.67712862731035,0.0183827352053742,0.0696539546960319,-3.28265855483862
"DNASE1L2",-14.8871088433562,29.4573280193877,-2.67680896362645,0.0183941236773019,0.069686697945907,-3.28322620244141
"EOGT",-7.74312892899408,65.0895896217734,-2.67634903159332,0.018410521440859,0.0697288273808033,-3.28404290138091
"FAM72B",-11.533674451605,11.9112304500265,-2.67629951243975,0.018412287773456,0.0697288273808033,-3.28413083001315
"PIFO",-17.0845118610379,27.2735139970571,-2.67626581031042,0.0184134900119837,0.0697288273808033,-3.28419067291032
"POU2F1",4.19046335009711,80.2866692520828,2.67603443565173,0.0184217457800892,0.0697496786491498,-3.28460150581095
"THEM5",-15.6469112857307,26.7550099499191,-2.67564337377218,0.0184357075891187,0.0697921250739833,-3.28529586018744
"GOLGA6L5P",-14.380296396076,23.075786525693,-2.67548095483394,0.0184415093413239,0.0698036718846171,-3.2855842368729
"TAB3",-7.81046327026137,78.3554491120873,-2.67530005841358,0.0184479732148877,0.0698177210973102,-3.28590541493375
"TBC1D32",-5.89540894871707,57.571173798657,-2.67430166376427,0.0184836879419488,0.0699424516275891,-3.28767793877803
"ZNF471",-11.015765192854,22.3908367846007,-2.67392288575446,0.0184972552226938,0.0699833513034001,-3.28835036422724
"ZNF223",-11.0560809545848,52.7135940990595,-2.67228521542033,0.0185560256664638,0.0701952369679175,-3.2912573385396
"LOC101927229",-8.1251169748436,7.52780172437399,-2.67129678318954,0.0185915849198257,0.0703185355006766,-3.29301163639147
"NDUFA10",6.70539306630581,85.018076781001,2.67117242166615,0.018596063563241,0.0703185355006766,-3.29323234421713
"OXCT2",-8.42583321445426,5.61722214296951,-2.67114821896302,0.0185969352993551,0.0703185355006766,-3.29327529709513
"WT1",-10.4272477309741,6.95149848731605,-2.67070116228624,0.018613044587317,0.0703665549499232,-3.29406867571906
"RNF135",13.4277968519174,67.4939754526992,2.67064185962659,0.018615182524004,0.0703665549499232,-3.29417391571229
"UBE2M",8.70915648029779,70.1410409572888,2.66943485324524,0.0186587485318595,0.0705207289565275,-3.29631576050308
"SERINC4",-15.8436711342921,27.0424227656452,-2.66873144241439,0.0186841832987023,0.0706000129238731,-3.29756384754414
"PAPPA",14.0980514579195,24.3264757191491,2.66870080265168,0.0186852919729929,0.0706000129238731,-3.29761821072137
"S100A1",-12.2955396601065,16.5962965237639,-2.66855405641829,0.0186906027493456,0.0706095622554578,-3.29787857561977
"LOC100506713",-11.8213110707588,41.9481107128648,-2.66829649753563,0.0186999274040377,0.0706269703029291,-3.29833554065307
"ABAT",8.55541638354129,74.0343838734077,2.66827298392199,0.0187007789153569,0.0706269703029291,-3.29837725827395
"TIPARP",-10.076789281296,96.4967828803766,-2.66818150910395,0.0187040919011816,0.0706289674529883,-3.29853955103128
"DPYS",-10.3722475230906,13.0880254905127,-2.66800736695129,0.0187104004641574,0.0706422739953482,-3.2988485062637
"GADD45G",-18.978540505582,68.1882422680908,-2.66692270662619,0.0187497404843144,0.0707802703282869,-3.30077273738844
"INSRR",-7.80100251352488,5.20066834234992,-2.66654739116031,0.0187633716681297,0.0708211891797521,-3.3014385120212
"SCFD1",6.91916868152035,88.977282925582,2.66549390650111,0.0188016849147579,0.0709552429213892,-3.3033071576682
"GPR137B",-11.3082330555198,76.1654748352699,-2.66520036929419,0.0188123738379831,0.0709850214966468,-3.30382779062297
"ID1",-21.44131472018,54.6431710432541,-2.6650845988556,0.0188165911489625,0.0709903754114931,-3.30403312278445
"USP31",-8.22876767398237,72.6118243804304,-2.66493160474468,0.0188221658607333,0.07100084811228,-3.30430447162722
"HIST1H2BM",-15.568415883887,16.0709402480524,-2.66476655387587,0.0188281816885345,0.0710129814265155,-3.30459719939719
"UBE2F",5.92423840501568,82.9303514389329,2.66457005841357,0.0188353460542492,0.0710294423523404,-3.30494568954501
"MAN2A1",9.48429860987513,98.9055053077896,2.6644470148168,0.0188398336602507,0.07103580563217,-3.30516390716213
"LARP1",7.70077509306961,95.2611035159096,2.66431359300394,0.0188447009507192,0.0710435984125195,-3.30540052738449
"FAM179B",-6.77741702769738,72.1447052879916,-2.66404733709585,0.0188544177422395,0.0710696685416244,-3.30587271574646
"LINC01061",-8.93744632591435,38.9164086223673,-2.66374115924012,0.0188655974678818,0.0711012444755943,-3.30641568709573
"MAPK11",13.2683369175992,30.8851469505808,2.6634509594951,0.0188761997144161,0.0711306349309728,-3.3069303071768
"SNORD65",-13.9901587842217,14.2027339853784,-2.66244572174281,0.0189129701371195,0.0712586107884224,-3.3087128061344
"ABCF3",10.9392855696899,73.3823891698189,2.66225498880205,0.0189199547724475,0.071264021083938,-3.30905099492634
