X1,member
GPX4,0.1535566803536433
ECI1,0.12482581191037927
SUPT4H1,0.16469723013566587
MSRB2,0.2590435579897007
SF3B6,0.15698900310229488
TXNL4A,0.1922433317746113
CD63,0.31805130788370195
ERP44,0.11215098774347111
POLR2F,0.23245509283264876
SDHB,0.18755964191463625
NDUFB7,0.20769565666840803
ANXA2,0.16385914081183717
YWHAH,0.1865791993507731
MRPS12,0.14021670982549544
UBE2Q1,0.11451927325452743
LIMS1,0.24045262198848946
VAMP5,0.219717299647158
HDDC2,0.16707157798198644
SEPW1,0.17645025867326547
CHCHD2,0.2036319120676739
PSMB10,0.2308741223701156
ETFA,0.16735045021402412
UQCRH,0.3084282373113906
NDUFA11,0.22295297549597848
GLRX3,0.10400795949991178
FAM200B,0.22231364665660314
DSTN,0.15865887642636572
LYRM1,0.11644875862734545
GRB2,0.06855686065603275
HAX1,0.18696602679075577
TMEM147,0.14716472288673765
VTRNA1-1,0.20482557262736953
RAB31,0.250335055123928
SLC25A6,0.24729726582192318
TBCB,0.1422788592026449
COX6B1,0.27322445809627405
NDUFA7,0.14978909781707023
MTRNR2L2,0.7970051140515853
P4HB,0.08351229721585474
MTRNR2L6,0.8191527816930043
GYG1,0.19729524500427806
SCP2,0.2605142813559123
TMSB10,0.19125520047498104
LSM1,0.30125463460895485
CAP1,0.11804668644888405
CXCR2,0.29424941594831405
FAM217B,0.1720024483938142
S100A11,0.25871537648566173
ROMO1,0.25238554463684265
PGK1,0.11209010574860943
FOPNL,0.10656380297044143
PTP4A2,0.13667687794331665
COX6C,0.47128494993528475
SNAPIN,0.1856245149811849
LAMTOR5,0.14348634679198025
METTL9,0.15689519858510395
GNG5,0.3029701970215257
RNF113A,0.16224320615977325
RAP1A,0.08276493476955951
AIG1,0.18091877186701774
SKAP2,0.13970848130687355
RHOA,0.16964513317016197
RBMX2,0.09668079815870854
NDUFC1,0.3420719175592875
EXOSC1,0.20611717516238098
HNRNPKP3,0.18305735791009148
LOC101926888,0.20167454292755704
ANAPC13,0.15063009348189635
TMBIM4,0.23038038194433014
RPL12,0.24461119604709147
SEC61B,0.2983477794610435
TDP2,0.16063128413544922
SH3BGRL3,0.21510710674959638
SPINT2,0.0894030019006672
YTHDF2,0.1593000046025507
PIGX,0.19867712892252698
UTP11L,0.2506224626860924
UBE2L3,0.1639644218951221
ATP5J,0.32203901536600854
APOL1,0.1702618118475269
IFI27L2,0.21488802114479552
MSRB1,0.16781829182236313
HEBP2,0.2772651434051894
RNF14,0.09555530415004942
EMC7,0.27575343297086935
CLTA,0.2163344521760704
GABARAP,0.31411323435079486
NME1,0.2344773383084125
C7orf73,0.23815349945603162
NSMCE2,0.15624279589265244
MRPL30,0.08975439135750872
ATP6V0B,0.12298901298768357
DNTTIP1,0.12119832681420196
NUTF2,0.14116301056950636
APOBEC3C,0.2524715936207017
H2AFJ,0.17798046389725602
GPR65,0.229267467614995
MTRNR2L7,0.4073579708229069
MTRNR2L3,0.5617216453557623
MBD2,0.10078127175613764
ECHS1,0.10440536084101272
TSEN34,0.09523803735727043
ERH,0.3481358403342791
LOC100506844,0.18809122080769594
MRPS28,0.14595599767131515
CHMP2A,0.14352437505296967
LY86,0.1755719924339008
PRDX6,0.12094104922855363
TMCO1,0.22594057366244508
POP4,0.14739276036075835
MRPL23,0.20530171494711622
BRI3,0.2205723519448831
UQCRFS1,0.15333313444486754
ICAM3,0.07005098994422244
ST8SIA4,0.12155533817539027
TMEM60,0.24449329814295506
ZAK,0.16967418362866776
SNRPE,0.2045355218053337
PSMB6,0.1597320031497139
MGMT,0.20162898343795155
RPP40,0.10239316624660663
NDUFB9,0.2276503529117852
RNF7,0.2706571954246631
RPS27L,0.41611814095873456
EIF3J,0.10044335933852755
MTRNR2L8,0.6625468927090696
RPL13AP6,0.5119451641886515
TIMM10,0.15840893428508632
COQ3,0.14892113051300143
TMEM126A,0.15898381929626162
ATP5C1,0.11495560005943481
RPL37A,0.1348863964802369
FCGR3B,0.3141221565445946
LOC101927015,0.29163918401216793
IER3IP1,0.19119478306972632
RRAGA,0.17503459314575762
TMEM251,0.22802455277939768
TMEM59,0.13437971342727587
TMSB4X,0.28328203257484813
PBDC1,0.13211921645236008
STX8,0.14079128692805332
STARD3NL,0.13187936803006983
ATP5G3,0.2878999743129392
CSTB,0.24250926989017674
TYROBP,0.4112980354075883
NDUFB11,0.19497591579763196
C1orf162,0.18717716005990928
PIK3CG,0.13252044756965822
GTF3C6,0.19800703660801097
DRG1,0.1068656204119607
RPL28,0.1879594029925811
PRDX1,0.1646054593433237
COX7A2,0.32365990645506537
HPRT1,0.20732946285777132
HLA-G,0.3309636252742316
WRB,0.15319104913960002
SAP18,0.20433548017615477
CALM2,0.11713003735821131
GSN,0.15913139639650642
FAM96B,0.08680924187062501
CAMTA1,0.16929346767716222
RPS19BP1,0.11808865280942396
CAPZA2,0.1427166400323355
SNCA,0.3393110183086194
EID2,0.16198462746211595
ZNF271,0.22905279574442258
PRKAR1A,0.10442486515534789
PDZD11,0.10514695800407779
POLR2L,0.16392159709922233
STOM,0.19625171986403017
MKKS,0.1384435610143528
EMP3,0.3399867228254309
SEC11A,0.2463390250704937
NDUFS4,0.18013677375928583
MRPS30,0.16167409199680333
C4orf27,0.12787001019336197
TOMM6,0.411440907487386
C17orf89,0.16176536011944057
MRPL33,0.17135998709753145
GLRX,0.18951348416371133
PAIP2,0.19552287572646662
RPS7P5,0.21559306912160447
COX5B,0.10686929586454529
C1orf43,0.08011804613219126
MRPL11,0.12794252419770696
C12orf45,0.368678947586604
SNRPC,0.08840933827485002
ENO1,0.1623434239536845
IAH1,0.15964799901101848
RPL39,0.2553531313385421
TMED2,0.1553635483233531
SS18L2,0.24054596499643352
FIBP,0.15256504975222782
ATP5O,0.17459419190242736
RPP30,0.1127451553538119
EIF6,0.18871524479798332
NDUFA6,0.3224412529849729
RPS19,0.32898055948068744
PARK7,0.28832506653192363
ZCCHC17,0.18330477944571918
SUCLG1,0.08651114792643756
RPL31P11,0.32910350630616403
HAT1,0.1676638826590081
SLC40A1,0.2766019083053921
CAPNS1,0.1480418209451056
TUBA1C,0.14892137381431406
HIST1H2BK,0.2995445967726926
ABRACL,0.1739363715732866
CYB5B,0.18814410854742825
PSMG2,0.2175159727785246
CNIH1,0.16376742985312273
SUB1,0.11971120238397558
EMC3,0.2193937644190033
BNIP3L,0.11194391214718706
INIP,0.1991124878933175
LIPA,0.22247438880466677
PLAC8,0.27829828860393424
ACYP2,0.14877298935375904
CD53,0.1706703679057953
LOC441454,0.27376272697085496
DPM3,0.18338655992382
POLR2K,0.1872233712146579
SNAP29,0.1338482563240599
MZT2A,0.25025036719253047
COX14,0.2849394827632237
DNAJC15,0.1015766846212672
TCEB1,0.1414520020710399
NDUFA12,0.18664715572303595
CCL5,0.3217731056144175
GALNT1,0.13162672326201397
MTRNR2L1,0.9862160886058339
PDCD6,0.1422883733928091
SELT,0.18362384540884047
FAM32A,0.10504178941092937
GTF2A2,0.3265865193525039
MEA1,0.1317186004525279
SHFM1,0.19855747727859568
TAF10,0.14946210468637697
METTL7A,0.21025147515465026
WDYHV1,0.14546276269701672
EXOSC4,0.16506050768369693
MRPL40,0.11379250761463446
COX16,0.189263946333233
RIPPLY3,0.1940402360771893
RTN4,0.2097718893647097
HP,0.15790675973816387
FAHD1,0.1490726110091138
MT1X,0.24016390670004387
TXNL1,0.26071495195019173
TCEAL1,0.11926134855581563
MPND,0.15752180231466134
IMP3,0.13110761206818392
HINT2,0.17009424408321633
IGFBP5,0.2110925696044283
VMA21,0.14435959770629994
PSMD4,0.09198424057023019
TMEM11,0.21037063777413836
TMEM256,0.1637070204670382
LYAR,0.27133842548629955
ARL3,0.16503748564464757
MT1F,0.24964670073541298
DHRS7,0.142402868101038
TMEM261,0.15432684191680704
TMEM50A,0.1266714758484262
S100A8,0.39306840514300095
SERP1,0.2010108785063136
ATP5I,0.2277347947397978
RPL29P2,0.3534371627195979
HMGN4,0.1342959297083988
C14orf142,0.12740011063272036
RPL39L,0.27670021592740157
MRPS35,0.13056876070641152
ATP5D,0.26687838247360207
ATP5F1,0.09965533394823925
FRG1,0.12925816874730106
S100A4,0.32373490029393104
VAMP8,0.18357359229587067
RDH11,0.21613225792368546
UBL5,0.1868841001420269
IFI30,0.24705035166196865
DAD1,0.21399086064933687
OST4,0.23173437208094824
POLE4,0.1215395215984482
IFITM3,0.4940965125129139
ZNF585A,0.19196059439164626
MRPS16,0.11982003721753856
VANGL1,0.2584718688090278
RAB2A,0.20627325102381677
C14orf2,0.2784427280556315
CCDC85B,0.10911508746502345
SEC13,0.10636091830204122
PLA2G16,0.2316623964655799
EIF2S2,0.2232925822586247
EIF2S1,0.1153915928208081
SNF8,0.07594517365084354
NDUFB5,0.18406102363667803
GNGT2,0.1282165815204936
ICT1,0.24864400632070172
PBX1,0.2925058211033684
TAF12,0.1290080003965152
SWI5,0.17511174266779728
SMIM14,0.18056452664983055
ATP5J2,0.38070888411950754
PSENEN,0.1737851341064968
PFDN2,0.18080819381369947
DNAJC19,0.1907028879748234
UBE2L6,0.2074995312173315
COMMD6,0.37623938664434914
BOLA3,0.2027504884619891
COPS4,0.08791584984728522
LOC644961,0.28882481396297494
CYP1B1,0.42415734119031584
LRPAP1,0.08271041997434112
MYEOV2,0.23649838262107006
TMEM219,0.10552480739851687
NENF,0.11448179135532571
NME6,0.10589201913037782
TMEM14A,0.13963420860818004
LRRC28,0.13798342294724247
RRP36,0.07918556080194906
FCER1G,0.2599620469216445
AIMP2,0.10360395598482589
SEP15,0.2826788206539648
LINC00888,0.17410372184216819
TMED9,0.2327135383707884
HSD17B11,0.15274906382900516
FLJ44635,0.47174304531026917
ACTG1,0.08854933367072446
NDUFAF3,0.1092292021791261
PRDX3,0.1663765371539734
RAC1,0.20490562362183545
VAPA,0.173035279138982
BST2,0.18400772432202492
TNFSF13B,0.2285048536095484
ATP5L2,0.5900252751432906
FOLR3,0.5016437350130971
SLC30A1,0.17249148224883976
PLP2,0.1945641696184785
JKAMP,0.07871536330399126
LOH12CR2,0.16300669171549195
EVI2B,0.11256164228567805
LMAN2,0.07654494500318483
ADH5,0.11762583709879036
FTH1P3,0.4626649233320175
PHF11,0.17848219320499475
OLA1,0.21138446099609015
RPSAP9,0.1903211731957548
AKIRIN2,0.1314290927707285
GIMAP7,0.2959704093488721
HBD,0.05260626134601392
ATG3,0.12013486966808729
MRPL16,0.07117601547478922
RPS10,0.6537651282886857
COX8A,0.29690574150262655
PDE6D,0.2017517682080295
SKA2,0.2105819127060855
ATP8B5P,0.24015156567860327
PDCD5,0.12125707553377751
TRMT6,0.2098722265389685
SEPHS2,0.1145803096222358
HCST,0.2663334937586263
CMTM6,0.19008808963608045
MPLKIP,0.12696909945160859
UPK3A,0.21551870888557986
CHMP5,0.1350648865960454
PCMT1,0.11636895799947683
ATOX1,0.2580967086122644
GMFG,0.24696766928381508
RAB4A,0.23098825971692089
EVI2A,0.1487113408172354
NIFK-AS1,0.17810196296196384
SERF2,0.1824516392726843
TMX1,0.31009186183614945
SLC35B1,0.16078524612077824
LINC00261,0.23279307736943558
DYNLL1,0.1636002335666138
TNFRSF10C,0.1876299082254552
LINC00324,0.2383557522565434
ASCL2,0.2804035483701173
GPX1,0.214966037828328
C7orf55,0.2278678695582052
PCTP,0.14588814626587943
UQCRQ,0.3319594422440801
RHEB,0.12253498186239684
SLC2A12,0.11638020924208732
RPL35,0.29169790626718123
SNORD50A,0.5242042702750171
DDOST,0.0797530053203639
RPS20,0.12764572304132832
ADI1,0.14417220203372144
ENY2,0.09803678828668799
SPATS2L,0.27417283633201023
EMG1,0.12110575029177906
CETN2,0.14315916959148134
EDF1,0.10357951637470521
ARPC4,0.1100784634077121
RARRES3,0.3292818514828917
PLIN2,0.15228616891186425
NACAP1,0.5139763522842482
FAM129A,0.15706838209502608
COMMD10,0.10343556441992406
ZNF593,0.17456851925090525
MRPL28,0.13817780989883982
APP,0.09736077279662621
CSTA,0.2606762404940538
RABIF,0.09334724429869397
EMC4,0.10858781390326062
MRPL27,0.16901113777806537
AP2S1,0.3041904162731027
LEPROT,0.13827502137318945
CCDC25,0.14302522384412047
LGALSL,0.30037190720647816
MYL6,0.2434153340137491
SSR4,0.339514876083666
NDUFB3,0.1370408940077505
TMEM258,0.22347977310444608
SRD5A3,0.2744820153569572
TAX1BP1,0.21972458724936123
IFI35,0.1596429100063673
CBR3,0.17391197607627365
NDUFB8,0.07104241905892802
NPC2,0.29386334749652715
LAMTOR2,0.12563194768630062
MRFAP1,0.12763341686084143
ARPC3,0.0640562085071792
LDHA,0.1121898083077544
GGPS1,0.132932101396012
NMI,0.157047200102946
TOB2P1,0.0750612342116481
TOR1A,0.10636620144588685
PROSC,0.239713101528868
PSMA5,0.20071453190495214
RPS18P9,0.39959693547214165
SOD1,0.19027813198686028
ARPC1B,0.10070010516202449
EGFEM1P,0.21127459870057744
C16orf87,0.15781352034772994
PAPSS1,0.12920903217778668
PTPMT1,0.2284362451872236
MRPL1,0.18827670680958378
RBM8A,0.11156692511879354
NEDD8,0.1842030750847343
ISCA2,0.22580210318577537
LYRM2,0.19406029676930098
DYNLRB1,0.13761694730180485
MRPS18C,0.14886101465773108
HCCS,0.15966910790547392
PCBP1,0.47855694643526137
CLIC1,0.1536040640443692
MRPS36,0.14080573833798335
OSTC,0.1350261201380544
RPLP0P2,0.587089071007606
ANXA4,0.1367566447413052
NAT1,0.149681885508129
ASF1A,0.1354602517411315
COPS6,0.13846729974898436
GLRX2,0.09588990421209417
ACTR10,0.12264535858533532
FAM204A,0.11286676813762002
ABCC4,0.13704075404747126
BTF3L4,0.09352847389445067
PTPN12,0.14384121012341644
GGH,0.1629136184486
MAT2B,0.14096569163330103
LOC101927248,0.09063318758464035
LAPTM5,0.1111704271471425
SSNA1,0.1483475999133714
C11orf57,0.10664959824820938
DCTPP1,0.18255392944879958
COMMD7,0.16245823643873683
C11orf71,0.15253792731041177
OARD1,0.18619110685568185
RPL13AP3,0.6629724018171574
NDUFB4,0.15407395642935248
ESD,0.09956582728314224
PRKAG2-AS1,0.16648669283474504
LSM6,0.2209356169554353
PTPLAD2,0.10434182068478694
METTL5,0.19127079223003218
LOC100129361,0.20410058481409876
AURKAIP1,0.10886306048300383
PDX1-AS1,0.22682364740653926
MIR5087,0.09984153491746159
CYB5R4,0.11219211577712826
JTB,0.20230896156863704
TBPL1,0.11820200671867978
TUSC2,0.09517034177326228
CDKN2D,0.18489887901006502
HINT1,0.2114937898136175
RFK,0.1439789245516053
MRPL46,0.16294176359309923
C11orf31,0.11016898713671286
PSMD7,0.11652267016268862
SDF2L1,0.19057244471769869
DCTN3,0.29155388584059017
RPS11,0.22703746746438563
UGDH,0.16309220389594828
TMEM158,0.37963799389954417
PPA2,0.10865838295703388
PGAM4,0.18858698408423114
GFRA1,0.3136409705218478
ATG101,0.09633348949003878
RPL10L,0.38504144696537485
NDUFS3,0.18613317867774617
VMP1,0.11533033299524487
CHCHD5,0.1488840547576962
MRPS15,0.12967072445716232
CMPK1,0.15795435212032777
MYLK,0.2802563743616545
RPL13AP20,0.4737650800970709
NEXN,0.3416250812736433
CD209,0.10448994527180773
MSMO1,0.1412788842302185
NAA20,0.12661016416310572
DMBT1P1,0.14202206188741098
C14orf1,0.15249650325856093
MIR181A2HG,0.19623177800674751
C6orf62,0.12153296653628118
MALSU1,0.21918030064604166
GNB2L1,0.11085645924378647
LOC101927907,0.05800363696692908
POLR2G,0.24060174865833828
HIGD2A,0.22376328748587976
MRPL53,0.29033992568275346
ETHE1,0.1460501075955375
IKBIP,0.08829478255720812
GTF2E2,0.07948679594046087
TMED10,0.09297828404179599
HIST1H2BC,0.33067931333508654
MRPL57,0.17189183882777037
EIF3IP1,0.31666738816369044
CWC15,0.15894341584664695
HMGN2P46,0.3622054183743402
ZNHIT1,0.16578392258422223
MIS18A,0.14001133796631607
SURF1,0.1125248347289947
MCUR1,0.1579289004029572
UBB,0.15865376593532485
SPTSSA,0.11847096185268757
MTDH,0.22167342175569293
C2orf76,0.18074144204961415
METTL18,0.2089551466628969
PRTG,0.2881420097367196
TMEM223,0.16975590584883737
NUP37,0.11467639324256917
MEF2BNB,0.1454737080367173
LIPC,0.27256367334423565
CCDC90B,0.11672844502585672
LOC101928269,0.12866191755370202
CD48,0.0960544247137082
GLRX5,0.16415542481567696
MSANTD3,0.2742234160016184
MTRNR2L9,0.37193032010392996
SMIM10,0.16988455832717103
TMA16,0.07204388431748539
ELAVL1,0.13421216997058208
YWHAB,0.22416179199884761
ITPRIPL2,0.16552159123477228
HOXB7,0.1675673509589815
ETFB,0.07182873295105759
RPS15,0.10939676190146767
TXN2,0.08302757974992876
PHAX,0.154700861740807
CLEC1B,0.2945450979180189
ATPAF1,0.08075156900522407
YY1,0.17113349905070077
LOC100129213,0.11900729221958976
CNOT7,0.09666685756826512
EIF3K,0.1787462745687275
TRAPPC4,0.15730294231490038
BLOC1S1,0.15685140156434124
CHCHD4,0.09043530557586787
ATP6V1G1,0.17250485409383864
RPL26L1,0.1962206923379681
POLR1D,0.07107842507219043
DPY30,0.1432229262901986
ARHGAP18,0.17108702129979136
QPCT,0.2924914504583183
HSCB,0.13314413947093512
ACN9,0.16439701236672505
EID1,0.11225681210028285
EFNA5,0.2633595383371889
RPL14,0.19261105470529838
RPL34,0.20819812145364786
MINOS1,0.09338715540280892
SNX12,0.11646866469950926
SCCPDH,0.12691656364690565
TWF2,0.09949860633951997
ANAPC11,0.21706812578795623
GPN3,0.16763076146541722
DYNC2LI1,0.04826051317621957
SLC6A4,0.2297743471877121
NDUFA3,0.26542079528194984
SYF2,0.11585456343837519
FPGT,0.10245188793045815
RAB9A,0.2314388593946987
DISC1FP1,0.08047275461673223
CMAS,0.1855770649025759
FBL,0.18432203264313635
SRSF9,0.1191204472023222
CENPQ,0.1411494691454496
ASPHD2,0.11681986728937442
MRPS6,0.1777173747705233
EIF2B3,0.10841217174980845
RAB33A,0.17976163646793283
C9orf64,0.15331874700354195
TSG1,0.10919735635371274
LOC643072,0.23156789249311505
C9orf89,0.1527638688172097
ATP5G1,0.14096340753795164
ARV1,0.18244703060391484
PSME1,0.0773366367515383
LOC100505812,0.15908609047280017
ALYREF,0.1380148087684005
RPS16,0.26545194648854037
TMEM186,0.1735902657334144
ANKRD26P3,0.12792438747060364
CD59,0.08839513207395287
ARIH2OS,0.12582161959005828
PSMG1,0.13793112265389415
TIMP1,0.24960462292954108
NUBP1,0.11610760788987633
CDC123,0.09930426471256117
CDC42P3,0.14609870091644403
CRK,0.13900874025718915
RTFDC1,0.13237159532898443
PGM1,0.12536203359871947
C11orf1,0.15811408055848078
ING2,0.12798268221103462
UFC1,0.16761355630241023
POTEM,0.0954376605949187
SSR1,0.15564563073823326
VIT,0.2316979568273414
RRAS,0.19005663715890384
CCT4,0.1388628255343467
ABHD5,0.12006888076710136
XRCC6BP1,0.1570438304761398
LSM3,0.22449233209957142
TRAM1,0.07762221078614104
PVALB,0.36120565812785516
GLUD1,0.08973814813960637
WDR83OS,0.17182590002351208
MFSD1,0.11581920114373111
IFITM2,0.3881440619463079
VKORC1,0.21373914288423182
PSMA1,0.07621651594755498
EGLN1,0.11146663898114685
RTP4,0.15018774421658726
HOXA10,0.14875023867734793
FAM104B,0.10052519486820159
C15orf57,0.13525280042190063
WBP5,0.11306798090261298
IFITM1,0.3817858253749675
TMEM216,0.16631498936368277
PALLD,0.2015162618050258
HBB,0.17999824631798825
IMPA2,0.19430996794046093
CXCL5,0.3896025640157775
SGCD,0.19670719697772207
COPZ2,0.17064050098509478
C11orf73,0.18580278002523432
TKTL1,0.26980390647903923
APOA1BP,0.14079971733707028
DBI,0.13370915747129702
LINC00152,0.28390965397783435
HIST1H2BD,0.23666668090056295
TMEM208,0.150104295467633
PLGRKT,0.22717326057509984
CD9,0.2731536886554364
FLJ44511,0.3605459848776061
ALKBH7,0.21468556615520698
PPP1R7,0.16015721653005172
YIPF4,0.15913321810805978
C4orf48,0.1340087977135979
CCNY,0.1224680639688887
BUD31,0.09536943502128717
NIP7,0.14496268926792757
RNASEH2A,0.08936174482128041
PRKCDBP,0.14779438401477593
TAPT1-AS1,0.2911056839330975
PTGES3,0.1210034477923465
OSTF1,0.11225174047546495
MZT2B,0.2550778202803339
CINP,0.1428583394354623
NSMCE1,0.2194325462038645
S100A12,0.261710169480127
HOPX,0.2966557373718983
LOC494127,0.20431380245313827
LINC01192,0.24486070091988182
ERP29,0.07175057538556644
PFDN4,0.13366834206732015
ARPC2,0.2290807431903045
BCDIN3D,0.1701563539158586
MAGT1,0.10084967581545705
TIMM13,0.118705107287081
SKP1P2,0.13791434703076036
NIPSNAP3A,0.09433505012930078
LYZ,0.19154704247761173
TP53RK,0.126320523155166
CBR3-AS1,0.5253503368122868
LOC101928736,0.13459363591137058
FBP1,0.22071037394213774
PSMD9,0.24145105557462418
PXDC1,0.24250904535523696
LOC644762,0.21505201859955228
CALM1,0.22277186910367922
CCNC,0.08949495240994756
LOC400794,0.14792176646807495
TM9SF2,0.10286225820347057
BCKDK,0.15600170414540693
ACTA1,0.21231783599464377
ARMC1,0.16265139551780458
ATP6V1F,0.1052690397285434
ZDHHC4,0.17279785544414156
DNLZ,0.08534467334244221
COQ2,0.07839770556939421
PHB2,0.11732319712110359
MIR4458HG,0.1948304007302408
ELOVL7,0.3046644460834754
SNRPB2,0.11083834706475544
NAT8B,0.25967564041515345
TMEM64,0.1285996858446881
SAMM50,0.11790084062906837
NDC80,0.12016187018611256
CST9,0.1881820358817581
PLSCR2,0.15662917657152192
TRMT10C,0.1714445423073568
ATP5H,0.14066454240452136
COPRS,0.2822210398548295
RPN2,0.10615973819145173
MS4A7,0.2015728691528166
CHRAC1,0.13728796199650825
C14orf166,0.22367152432245085
CCDC53,0.155909974054272
ZSCAN16,0.1698657251819617
C3AR1,0.35222431052657655
TPTE2P1,0.14389209959197619
ARPC5L,0.1369645726160128
LOC101929259,0.18034996300945846
MAGI1-AS1,0.09140782543460063
TMEM203,0.16876019456057043
RPA2,0.172572648480121
WSB2,0.08813016624592561
METTL23,0.1338677844522347
LOC400655,0.09587917701889603
MIR4435-1HG,0.2894973491823416
