"","TB_status_limma_logFC","TB_status_limma_AveExpr","TB_status_limma_t","TB_status_limma_P.Value","TB_status_limma_padj","TB_status_limma_B"
"NME6",11.578587470767,58.6550193367001,6.86069128638319,6.87406361609756e-08,2.60514071497283e-05,7.60178228655247
"SNORD20",-30.7100085087884,18.426005105273,-6.85329207028215,7.02450778788395e-08,2.60514071497283e-05,7.58336800174451
"ECHDC1",17.2071370330131,84.2883362589499,6.84871737895842,7.11918164448477e-08,2.60514071497283e-05,7.57197961727282
"PCTP",14.6144809753781,64.8292374453092,6.84629292677347,7.16987739491279e-08,2.60514071497283e-05,7.56594304397054
"UNC13C",-18.5102655317537,11.1061593190522,-6.84540295902043,7.18857813182348e-08,2.60514071497283e-05,7.56372695430765
"C14orf119",18.8326183924562,70.3148393081181,6.83460493773856,7.41943859839841e-08,2.65093406146719e-05,7.53683114235818
"JKAMP",13.6103276840509,75.6503150594765,6.7852825040276,8.57296290038968e-08,2.99590119448797e-05,7.41379435137425
"TCTEX1D4",-32.0498563250921,26.8355739089975,-6.78337167930091,8.62112847672746e-08,2.99590119448797e-05,7.40902169366814
"ERMAP",12.4685286172558,71.9933214404386,6.76056976094494,9.2174169528792e-08,3.15983017919783e-05,7.35203507454917
"ORMDL2",15.0294930278844,67.1354929758985,6.75478272362389,9.37526799483046e-08,3.17109064657145e-05,7.33756204070393
"PLBD1",26.0517426705881,97.1053376977712,6.74988059160476,9.51111489306188e-08,3.17471003430518e-05,7.32529893170271
"ASGR1",26.1147075275422,73.6017938311914,6.72902213478997,1.01117140014358e-07,3.29627127653407e-05,7.27308731591108
"GNG3",-21.8772287368653,21.7977526608696,-6.72823288752416,1.01351765834775e-07,3.29627127653407e-05,7.27111069456102
"SDHAF1",14.5942121122414,57.5885624061151,6.72248775334428,1.03076306420728e-07,3.30992372314054e-05,7.25672011293345
"NXPH4",-23.5602169189945,25.8023481772642,-6.70595562219513,1.08205862591801e-07,3.41904349232588e-05,7.21528798193459
"LIMS1",15.7843179399857,84.6934007579625,6.70293667899869,1.09170026363291e-07,3.41904349232588e-05,7.20771852623771
"MANBAL",10.4205082504243,65.282923085764,6.6980263361254,1.10756803026065e-07,3.42643729166491e-05,7.19540442104224
"LOC101927018",-26.5264120231156,17.9635928468344,-6.68228610630007,1.1600185651691e-07,3.51986029815823e-05,7.15591205503475
"IRF2",13.4776552603097,79.0743078745422,6.67858297283002,1.17271830640276e-07,3.51986029815823e-05,7.14661662723016
"UBXN2B",10.5237841444712,73.0320130374412,6.67665320975986,1.17939185329332e-07,3.51986029815823e-05,7.14177199113947
"SLIT3",-20.6968357295097,16.2387930180496,-6.65334260808747,1.26309767960604e-07,3.57784331264017e-05,7.0832167743429
"TAF12",15.2901416105876,71.7398581735233,6.65313672526154,1.26386308418683e-07,3.57784331264017e-05,7.08269932391195
"ARL3",16.7475245045303,65.0584076562941,6.65015402021266,1.27500443692351e-07,3.57784331264017e-05,7.07520226578715
"RCBTB2",13.4284686437145,75.2943811870859,6.64925856904583,1.27836853029013e-07,3.57784331264017e-05,7.07295133940285
"RNASE2",28.279366869281,77.982355120467,6.64783653512115,1.28372933713733e-07,3.57784331264017e-05,7.06937653307249
"TSEN34",19.1067032571397,79.25350825472,6.64465323680849,1.29581213712231e-07,3.57784331264017e-05,7.06137329170728
"GNPDA1",16.3121778061519,70.3785607731346,6.64229556669086,1.30483500536444e-07,3.57784331264017e-05,7.05544503618599
"YIPF1",13.6095002421191,71.0960122814342,6.64052563147308,1.31165022104831e-07,3.57784331264017e-05,7.05099419199624
"RHBDF1",-23.4818702928681,19.2410772687325,-6.63361979997119,1.33858658341653e-07,3.61247494128836e-05,7.03362469164192
"IDH1",22.2235079348846,78.1125879586367,6.61862051872971,1.3990297264814e-07,3.73585116856633e-05,6.99587973631995
"CYFIP1",18.6559073882244,82.1524357687051,6.60934700237872,1.43776923764075e-07,3.79930521046569e-05,6.97253052369764
"CSTA",26.8123156867165,90.3673068164287,6.59681914183446,1.49182755857205e-07,3.86306135837616e-05,6.94097187837
"CPSF2",7.71962584785915,71.7961710532451,6.59669971803337,1.49235262188924e-07,3.86306135837616e-05,6.94067095507864
"F13A1",22.3795877757325,91.1109418853262,6.59140902451742,1.51580187135451e-07,3.88412746187082e-05,6.92733788455175
"ASCL2",18.8344187842091,66.0670620023816,6.57975298619594,1.56878300532753e-07,3.97968872791488e-05,6.89795238982849
"GNPAT",12.1327650532372,80.8755133831324,6.57005452744663,1.6142870389735e-07,4.05176120670296e-05,6.87349044125212
"LIPJ",-13.5291544506854,8.62942907865246,-6.56694892899336,1.62913766589287e-07,4.05176120670296e-05,6.86565512036408
"NSF",8.95733396034306,73.3888514167165,6.55724745875592,1.67642223692059e-07,4.1129728055957e-05,6.84117171915034
"CREB5",22.3263222004172,79.9467757690186,6.55528057757575,1.68617617384876e-07,4.1129728055957e-05,6.83620666694733
"PCMT1",13.8287509071356,79.0085233556141,6.54966548434046,1.71433791343619e-07,4.12709096244208e-05,6.82202997512369
"FZD2",27.854258897256,55.2225806710434,6.54766172470495,1.72450190010588e-07,4.12709096244208e-05,6.81697014415907
"SNX27",12.323235623048,83.6305737632886,6.54205457232809,1.75326799001457e-07,4.156719847728e-05,6.80280878439534
"MNDA",24.8573297164341,95.4554983633489,6.52549283828447,1.84108999349095e-07,4.32451582915542e-05,6.76096048308777
"PRKCDBP",32.8820260496224,41.7452887666705,6.51941649114744,1.8744117414466e-07,4.32943729088864e-05,6.74559920489034
"ZNF277",14.0331495884961,75.2565790901299,6.51889164524463,1.87731828286719e-07,4.32943729088864e-05,6.74427218215285
"NUP43",15.8230234311544,73.858635562033,6.51248227475603,1.91318135755142e-07,4.37239501606886e-05,6.72806428515139
"GSR",13.4009845821331,81.3722151943163,6.49466816931572,2.0165278928677e-07,4.56743567734534e-05,6.68299294929592
"MRPS11",11.802498719334,65.7968580252923,6.49067840857594,2.04043485436621e-07,4.58068596332408e-05,6.67289379958297
"PLA2G7",21.7169843607543,66.3668001001268,6.48432347721165,2.07910538713553e-07,4.58221322643981e-05,6.65680424794856
"WIBG",18.7894456857622,69.9406967931296,6.48359003242903,2.083615768209e-07,4.58221322643981e-05,6.65494701859349
"HPSE",14.9680757751214,73.3770494663101,6.47971338866089,2.10761983446799e-07,4.58221322643981e-05,6.64512962455504
"PREP",8.87845954925991,75.2611421827198,6.47879182230972,2.11336702733151e-07,4.58221322643981e-05,6.64279557096206
"SNCA",24.1207246153639,69.3777903356549,6.47426741555822,2.14181265303462e-07,4.60453418493069e-05,6.63133528168706
"RAD50",16.4744725848712,82.9465857663487,6.46465512379952,2.20353384861784e-07,4.69741568670063e-05,6.60698020053511
"PRDX3",19.921809076408,85.2888782207201,6.46139498276017,2.22487195368474e-07,4.70337931008953e-05,6.59871761793268
"MPP1",15.926022821302,83.0625779899375,6.4560476418489,2.26032288296253e-07,4.73883230537136e-05,6.58516275542615
"SYNPO",-23.4163122531289,41.321377618459,-6.45195017536486,2.28787231685946e-07,4.75727417492547e-05,6.574774136197
"COMMD4",10.4154226987029,72.3550231457586,6.44805645890315,2.31436529795763e-07,4.77323730720238e-05,6.56490046596312
"IGFBP7",19.0514888271147,70.9994222826757,6.44365596875168,2.34467866042558e-07,4.79675873045776e-05,6.55373980880099
"ZNF229",-22.373325667335,20.8707450864271,-6.43076332569257,2.43581414990775e-07,4.94333866838878e-05,6.52102945933433
"GCA",21.7577374796706,86.4199326606432,6.42579736201628,2.47186225945248e-07,4.94411296951659e-05,6.50842554028208
"CEBPD",23.5331735041881,94.6748966337136,6.42534469223979,2.47517481523418e-07,4.94411296951659e-05,6.50727650971171
"HNMT",17.3263363954826,69.2684195042371,6.4165388292031,2.54051166182516e-07,5.03497654977974e-05,6.48492000926445
"TCTE1",-22.2922189309307,15.3229781308221,-6.4099599923093,2.59045615566946e-07,5.09416215170719e-05,6.46821231515759
"MS4A4A",25.7362403109168,61.544523414237,6.40421091514978,2.63491059064781e-07,5.1351997880374e-05,6.45360825411687
"NDUFAF3",13.4072097306373,74.7447537897338,6.40006136530635,2.66747352274866e-07,5.1351997880374e-05,6.44306528354683
"XXYLT1",13.5873601088791,67.942289293562,6.39948190703501,2.67205286983971e-07,5.1351997880374e-05,6.44159288488994
"PBRM1",12.4266732642017,85.8650723186504,6.39636088221295,2.69685425535257e-07,5.14389464284091e-05,6.43366179841401
"ADRA2B",-35.0167488755049,35.3809370805863,-6.39233108783246,2.72922051395489e-07,5.16678104462744e-05,6.42341989907523
"GEM",-24.9225816748374,20.6166243492726,-6.38817176499072,2.76303749305802e-07,5.17670499011434e-05,6.41284706890574
"AP3M1",12.656901539334,79.561882029422,6.38667917758232,2.77527545985316e-07,5.17670499011434e-05,6.40905254488405
"ARHGAP18",12.7133831367977,64.9625968013492,6.36803248022719,2.93284389205647e-07,5.43068495282398e-05,6.36162912826564
"CCR1",31.9136498664116,88.7210152473016,6.36267638819595,2.97974791150965e-07,5.44275020045458e-05,6.34800074162694
"PIGM",19.2224427522433,65.8372092491572,6.36170341897278,2.9883490580326e-07,5.44275020045458e-05,6.34552474862164
"LAMP3",-25.0531657788007,30.5125522552233,-6.35682720279046,3.03183340046005e-07,5.44275020045458e-05,6.33311442946326
"PLIN3",17.1908000345093,83.6788327167984,6.35635963299987,3.03603635169342e-07,5.44275020045458e-05,6.33192430666631
"NIT1",14.2718862801356,75.4504299930553,6.35518337231633,3.04663563727748e-07,5.44275020045458e-05,6.32893023055458
"GLRX",26.6382299929396,90.1106711165759,6.35153819925983,3.07971953076864e-07,5.46337937458314e-05,6.31965086674913
"CRLS1",19.4856118645771,80.9616720061408,6.34628153540741,3.12806750034027e-07,5.51061224643277e-05,6.30626688272623
"CORO2B",-27.7517231057289,30.4362398391907,-6.34272096310699,3.16124916801325e-07,5.52472305364982e-05,6.29719976519633
"CX3CR1",27.1725782140952,87.7160200079159,6.34076433157599,3.17963405011382e-07,5.52472305364982e-05,6.29221660530032
"IMPA2",26.1739233731899,78.4699298144015,6.33643115360508,3.22073353207032e-07,5.55806586677278e-05,6.28117950437776
"APOL1",17.4116834246911,78.123352726472,6.33147439832001,3.26840386009101e-07,5.59968233215352e-05,6.26855182274242
"ARL5B",-27.8199008955237,50.0269277573354,-6.32935563547885,3.28899663943107e-07,5.59968233215352e-05,6.26315339256692
"EIF2S1",13.7528944784547,78.9771197123365,6.31352389960821,3.4470612279413e-07,5.80242204846339e-05,6.22280162353901
"PSMB5",18.4560751512751,71.6820605754466,6.31286308068011,3.45382264789487e-07,5.80242204846339e-05,6.22111680654853
"GLT1D1",17.4978597182635,73.3068894728841,6.3011726093252,3.57566995743397e-07,5.90300259843327e-05,6.19130394645663
"TMEM60",17.5538536572859,56.1514755805551,6.29957257704763,3.59268005853908e-07,5.90300259843327e-05,6.18722254728652
"ZNF576",14.4951389396894,53.2060147034201,6.29566423414664,3.63457330766875e-07,5.90300259843327e-05,6.17725202602188
"AAGAB",8.96252489624179,75.6738133505457,6.29525607406669,3.63897660500396e-07,5.90300259843327e-05,6.17621069010666
"SLC35F6",15.6025720177153,74.050066987808,6.29343739166176,3.65866220400366e-07,5.90300259843327e-05,6.17157050531159
"PRKAG1",8.72503743029898,74.9649848747972,6.29218659776099,3.6722630953226e-07,5.90300259843327e-05,6.16837904769206
"N4BP2L1",12.0150044401594,79.5931917079983,6.2908870893481,3.68644760332246e-07,5.90300259843327e-05,6.16506313488517
"CNIH4",19.6805414492147,78.2753032198023,6.28882748674218,3.70904180609931e-07,5.90300259843327e-05,6.15980738550202
"RAB27A",18.1236757543135,91.928411622903,6.28755078472145,3.72311737523385e-07,5.90300259843327e-05,6.15654926040433
"NQO2",18.7845300253474,77.01778355108,6.28471284598535,3.75459837092455e-07,5.91594108531763e-05,6.14930632739122
"COA3",17.9736227235349,67.4570597068273,6.26837272669737,3.94114130577406e-07,6.17153534844915e-05,6.10758857806015
"MIR221",-23.7426770680791,16.3417717373894,-6.26546438398823,3.97530859694445e-07,6.18684837345319e-05,6.100160693318
"HRH2",22.3562326481541,69.6755986375573,6.26002114457755,4.04005901293352e-07,6.24124133925358e-05,6.08625657668079
"GLIPR1",16.8775175940238,93.2305651130224,6.25840695525496,4.05946397420703e-07,6.24124133925358e-05,6.08213278800835
"LMO2",22.7107636807232,86.768032681969,6.25245928235576,4.13177685343323e-07,6.31415151915025e-05,6.06693610577196
"IL10RB",17.761455274945,86.6253299353765,6.24965401997511,4.16633221276185e-07,6.32883326786482e-05,6.0597673430385
"DNASE2",12.6291458655734,74.343950331152,6.24607028041146,4.21090027336166e-07,6.35845941277611e-05,6.05060814644526
"DOK1",17.0075684097384,71.302306514801,6.23709932516752,4.32457964200149e-07,6.40531642815712e-05,6.02767530124001
"VPS35",21.6575024438802,87.563686777405,6.23680616341564,4.32834622539243e-07,6.40531642815712e-05,6.02692575424991
"SEPHS2",17.3801134122031,79.9811010247523,6.23615183802694,4.33676499901748e-07,6.40531642815712e-05,6.02525276671556
"MYOF",18.830967034444,79.4354447218629,6.23321694997813,4.37472940623899e-07,6.40531642815712e-05,6.01774832497446
"EVI2A",18.8887500014145,90.4764525930997,6.23248440791762,4.38425727641148e-07,6.40531642815712e-05,6.01587510874994
"NFE2",28.1373158889309,75.3656614135054,6.23178076235138,4.39342895971042e-07,6.40531642815712e-05,6.01407573886896
"CD36",28.21975489872,98.8097230360176,6.22089799587653,4.53776386331888e-07,6.56571186515632e-05,5.98624046845578
"SPTBN5",-31.8728696895313,45.0261339787516,-6.21960633491507,4.55520848418287e-07,6.56571186515632e-05,5.98293602331552
"TMC2",-18.3173998196075,10.9904398917645,-6.21715029875004,4.58856497984308e-07,6.57642465585645e-05,5.97665235053981
"MRPL16",12.6000842996969,75.4868804869938,6.21496648580307,4.61843062128519e-07,6.58204202251475e-05,5.97106469236727
"LDLRAD2",-23.761728237689,24.2561067659345,-6.20542831381245,4.75118310717413e-07,6.71191519441512e-05,5.94665461651125
"LEPROT",21.3582564706215,91.9446662614071,6.20462938737858,4.7624753035112e-07,6.71191519441512e-05,5.94460963440971
"PYCARD",31.0932086276752,87.8698258150696,6.20008096378875,4.82727998092985e-07,6.74366184445777e-05,5.93296611694603
