X1,TB_status_limma_logFC,TB_status_limma_AveExpr,TB_status_limma_t,TB_status_limma_P.Value,TB_status_limma_padj,TB_status_limma_B
TIMP2,24.4867466690085,92.8290920537745,5.63171869304216,2.62990134417562e-6,1.65546742677536e-4,4.46573814153403
CYBB,23.5904730442817,108.964085571162,5.63026950380484,2.64132123259914e-6,1.65854052050928e-4,4.46197222562322
ZADH2,13.1120244059491,78.8934975249535,5.62920026181898,2.64977888086857e-6,1.65974297900923e-4,4.45919359559056
EPB41L3,19.9583479903178,84.0264433084851,5.62370921340901,2.69364182645579e-6,1.68306172053031e-4,4.44492327169058
FABP3,24.3612854992779,43.0559817906389,5.61956020664729,2.72726591227182e-6,1.69988407033198e-4,4.43413982844418
PPP1R21,10.9786441062345,78.6296698285443,5.61611195986244,2.75553044511129e-6,1.71329157675449e-4,4.42517712999108
ALDH3A2,7.04817490779987,73.7495683040578,5.61399067275617,2.77306366529753e-6,1.71997748316058e-4,4.41966322035285
BATF,17.1223728245129,68.8448299687782,5.61102228965428,2.79778608041791e-6,1.73107895824491e-4,4.41194711631295
NDUFAF1,17.3204920156073,65.1665636383025,5.60877983445314,2.81660873256523e-6,1.7328657483925e-4,4.40611776595926
C5orf15,14.4975627993767,81.5743375642296,5.60826307250962,2.82096425327802e-6,1.7328657483925e-4,4.40477439321853
MIR26B,-16.4439207856191,10.5675523305284,-5.60742379505074,2.82805246222267e-6,1.7328657483925e-4,4.40259258644496
SLC25A20,15.5522406293415,69.4628773111784,5.60722209110704,2.82975863021e-6,1.7328657483925e-4,4.40206822743619
LILRB3,20.5008255546,83.8263360372962,5.60662345019463,2.83482846729299e-6,1.7328657483925e-4,4.40051196255848
FBXL5,24.8884770233164,102.363672140494,5.60523187543663,2.8466487504054e-6,1.73590830529529e-4,4.39689427912778
COQ5,14.1631328892944,67.646391330755,5.59993213651069,2.89211914941548e-6,1.75701654946319e-4,4.38311579146837
CNDP1,-18.9688088974024,14.7666987643626,-5.59935397501951,2.89712339902072e-6,1.75701654946319e-4,4.38161259281361
TOR1A,14.6269860259729,78.2207034743603,5.5987867185723,2.90204168332182e-6,1.75701654946319e-4,4.38013773361037
NANS,15.1950524276992,78.3216333380681,5.59744556037738,2.91370319032918e-6,1.75987672695883e-4,4.37665068803314
FXYD6,14.0573986638072,62.9877307813018,5.59663583178242,2.92076655732814e-6,1.75995263720428e-4,4.37454533758832
IFI16,18.3625820921583,97.0131936165047,5.59470237902254,2.93770170831909e-6,1.76596248665021e-4,4.36951811897954
WSB1,22.7979195445643,102.388353928139,5.58922532625111,2.98621072429853e-6,1.78581385470101e-4,4.35527628058869
SIRT5,12.1438711576988,72.0229245236656,5.58907014075047,2.98759678392363e-6,1.78581385470101e-4,4.35487273825798
AKR7A2,9.4828720964415,67.9127808798466,5.58859510680981,2.99184361497923e-6,1.78581385470101e-4,4.3536374602957
