"","TB_status_limma_logFC","TB_status_limma_AveExpr","TB_status_limma_t","TB_status_limma_P.Value","TB_status_limma_padj","TB_status_limma_B"
"FAM13A",31.3767996137298,78.933148371841,12.3821212127567,1.50827489930323e-11,5.71073397694392e-09,15.9408071956413
"IL19",-54.1756364119007,24.260897801466,-12.3605984143316,1.56114693069997e-11,5.82399637323482e-09,15.9109084125827
"HRH2",51.8747537199518,61.4748575098032,12.3292402634787,1.64164813593829e-11,6.03555505978009e-09,15.8672507824723
"RPL13AP20",39.9031850560434,82.068275107673,12.3107844822121,1.69103014694424e-11,6.12829325252594e-09,15.8415028888083
"SPP1",-50.9672297845193,25.5063595371739,-12.2810182767762,1.77394951934407e-11,6.33824667700287e-09,15.7998922997245
"CCDC74A",-35.9407265457581,18.2386178264318,-12.1892241375166,2.05727821067543e-11,7.24847689561308e-09,15.6709210966394
"CCDC181",-28.4688141535345,16.2090119924358,-12.1522251148062,2.18440720246384e-11,7.59096464549354e-09,15.6186580037371
"SNORD51",-30.357362767734,13.8375806823136,-12.1098618925154,2.34003518598318e-11,8.02189359432722e-09,15.558619636147
"ID3",-40.5034404778984,70.9886531339365,-12.0454438957061,2.5990895169879e-11,8.79116038225989e-09,15.4669176595427
"IRG1",-79.3617980487859,37.9244385963178,-12.005585702613,2.77412508473531e-11,9.25973751967966e-09,15.4099307279491
"WAS",62.9011677999927,90.6886383536846,11.9625211695599,2.9770504001053e-11,9.80802786361964e-09,15.3481464424167
"CA12",-32.264105937548,15.9861855399424,-11.932050515872,3.1298922785961e-11,1.01793727337725e-08,15.3042963103989
"ODF3B",39.6525412098394,72.4679011116514,11.8745300592112,3.44101636360607e-11,1.10495826723999e-08,15.2212147378636
"FAM172BP",-42.2807466105117,22.0885466322034,-11.8522433318931,3.57003890104981e-11,1.1320593355229e-08,15.1889169062707
"AKAP7",28.2232008507098,68.0122448214331,11.8358365789704,3.66822196449262e-11,1.14883277524998e-08,15.165101917405
"LTBR",43.3253521203689,58.978730920972,11.8165554356405,3.787196921294e-11,1.1716294085291e-08,15.1370729645765
"RAB20",37.1915602216442,75.1203687357313,11.7924247463235,3.94176011967022e-11,1.20475386404571e-08,15.1019306690553
"C1RL",41.6145571281031,61.465313782082,11.7602538822515,4.1580662784094e-11,1.25573601607964e-08,15.0549690537552
"USP2-AS1",-25.2835518095258,11.8901021715541,-11.7288584107953,4.38105051022587e-11,1.29996225647976e-08,15.0090176405996
"FAM83G",-33.1711785549304,15.0059404241398,-11.7253130730604,4.40699913502284e-11,1.29996225647976e-08,15.0038210034555
"MRPL48",14.557398962434,79.6272374317098,11.711478058761,4.50979360866198e-11,1.31499361223606e-08,14.9835273929137
"HIST2H2BF",-24.1702319157539,10.5828663731387,-11.6972217085193,4.61832368943133e-11,1.32352303902363e-08,14.9625912314126
"FAM216A",25.654308717735,77.0114580931576,11.6939782782094,4.64339129900281e-11,1.32352303902363e-08,14.9578246134735
"BPI",39.4333417278261,40.2951896535339,11.6861834977404,4.70421399288284e-11,1.32596111746058e-08,14.9463639520397
"JDP2",45.6260151787857,65.8883363389783,11.6535702580977,4.96779761168148e-11,1.38486911882567e-08,14.8983317935117
"NCF1B",50.3337950694026,62.9063210024657,11.6392576957367,5.08826683960776e-11,1.40303427377358e-08,14.8772112132641
"SLCO4A1",-55.0223825097448,39.6661938700811,-11.6063374598547,5.37699923447262e-11,1.46670662989356e-08,14.8285360369665
"TNFSF12",28.0981901418777,58.0726889095119,11.591703401107,5.51075717892015e-11,1.48720093739198e-08,14.8068554424866
"MMP7",-45.6666669230706,21.6902662526289,-11.5724989479701,5.69154518687697e-11,1.51982229790205e-08,14.7783635231951
"MGST2",39.0490802579185,71.6691756131489,11.5268852290619,6.14603552122991e-11,1.624089886485e-08,14.7105071858486
"CHKB",35.1453884990432,31.7558626927149,11.5130817461129,6.29086924564268e-11,1.64522444354086e-08,14.6899217297203
"OR5B21",-18.251013410911,8.27155404775349,-11.496625800809,6.46817115493613e-11,1.6511194639263e-08,14.6653495756238
"PIH1D2",-21.0843069508349,10.2002967024358,-11.4941260792801,6.49555406448087e-11,1.6511194639263e-08,14.6616140162189
"MIR302C",-18.3138003046292,7.63075012692885,-11.4904735115924,6.53578206806547e-11,1.6511194639263e-08,14.6561542527386
"FAM222A",-53.0905590092248,34.9506219647684,-11.4870468525583,6.57375693221996e-11,1.6511194639263e-08,14.6510306577337
"RAB3D",53.1403492202569,79.6094475269372,11.3759597325323,7.93734636996342e-11,1.97406473248267e-08,14.4841348581607
"SNORD36B",-29.2730998808706,15.7094837242915,-11.362925429868,8.11555189032382e-11,1.99878951799742e-08,14.464450623441
"NACAP1",50.2989837131256,72.1711554419921,11.3392573371884,8.44982825973731e-11,2.06110810858669e-08,14.4286525571602
"CHRNA6",-46.481824474539,22.7555913635484,-11.3086952862396,8.90271488674786e-11,2.15089591663828e-08,14.3823225658002
"LILRA5",71.9320763566168,80.2015486577788,11.2737163067212,9.45208851128518e-11,2.26208095617248e-08,14.329151497332
"BCAS3",25.7219776078578,65.7982012622917,11.2372869530984,1.00617271414652e-10,2.38547564602513e-08,14.2736103777857
"GGTA1P",39.4433485486178,57.5444679326535,11.1533717433284,1.16262364216811e-10,2.73087375504821e-08,14.1450264020335
"TLCD1",-43.350432372952,22.431989450915,-11.1242685749733,1.22260362805338e-10,2.84541365472093e-08,14.1002205200022
"LILRA2",50.5964126002506,73.0368719827523,11.0975346018558,1.28052871536391e-10,2.95313204103197e-08,14.0589660788734
"RPS26P11",48.4708774776141,45.5402209545182,11.0612422747604,1.36375195986587e-10,3.11672610070968e-08,14.0028141263862
"ASCL2",31.3585993240903,64.3016302212027,11.0552453844319,1.37803447596746e-10,3.1212480880663e-08,13.9935192689119
"S100Z",44.7512720968104,48.7291444964278,11.0351246913862,1.42709830541461e-10,3.20377254971309e-08,13.9622992522709
"MET",-57.5129829045371,39.3737210538353,-11.0276752480699,1.44571985469359e-10,3.21710712928657e-08,13.9507271086598
"C1orf74",-36.7485495026091,19.5235077852074,-11.0207214031472,1.46332986711499e-10,3.22797844078026e-08,13.9399183425456
"FAM198B",51.8363939061468,76.5136509802272,10.9852451316446,1.55669509009207e-10,3.40433112460823e-08,13.8846777346192
"C19orf54",21.9012124549162,61.0575595856796,10.9463776491348,1.66610473684651e-10,3.61245683455746e-08,13.823968521885
"SERPINB2",-83.8680651401068,78.4973255352912,-10.9366711850442,1.69465185839562e-10,3.64321426642203e-08,13.8087767115448
"ALDH4A1",36.2607964015597,57.0571914196178,10.9219219329337,1.73900412176732e-10,3.70714761016751e-08,13.7856687435316
