"","TB_status_limma_logFC","TB_status_limma_AveExpr","TB_status_limma_t","TB_status_limma_P.Value","TB_status_limma_padj","TB_status_limma_B"
"STRIP1",1.01721726026147,5.96249849297593,10.9200855550632,6.03501002596856e-13,7.8611441265618e-09,19.2899458491898
"MED7",-0.975259421864443,3.33535408310699,-10.879533968632,6.69078811687421e-13,7.8611441265618e-09,19.192527719718
"GGT7",1.23636969577864,5.08597665803832,10.7507872831549,9.29652805884791e-13,7.8611441265618e-09,18.881671730064
"MASP2",1.43426030661671,4.12615588465251,10.5659268400479,1.49641418140348e-12,9.49025873846086e-09,18.4311606790979
"MED23",1.10525210900623,5.92979647246865,10.0635471278259,5.57986417274631e-12,2.83099988668457e-08,17.1819424313189
"ZNF212",1.19471407740787,4.86764282820681,9.89776653476329,8.67713799875045e-12,3.66869394587169e-08,16.7617194141048
"ATG16L1",1.06844476906805,6.34445659765739,9.64415272326817,1.71687022187027e-11,6.22193768405784e-08,16.1112042761587
"HNRNPH1",1.51271041165679,9.76413885914249,9.48892033411993,2.61775387612403e-11,7.69039020346757e-08,15.7084906030146
"MAP3K4",1.21084525300883,5.31019127437136,9.47374973920815,2.7283787382217e-11,7.69039020346757e-08,15.6689497666956
"GNPTAB",0.976261528430965,6.60206412739864,9.20873183114246,5.6495238320816e-11,1.35234336740438e-07,14.9729412289356
"SLC5A6",1.64236782787321,4.95080049981353,9.19525350474862,5.86399284194583e-11,1.35234336740438e-07,14.937278768692
"NEIL1",2.03572740505962,4.80769354267458,9.12346141662115,7.15409461500368e-11,1.45119170202943e-07,14.7468943070828
"ZFYVE27",1.37950030218294,5.54687252304442,9.1095005814493,7.43672821128293e-11,1.45119170202943e-07,14.7097880472933
"GOLGA8A",2.04197787434994,6.9246541163518,9.07041564608981,8.28989617994476e-11,1.47710911104107e-07,14.6057603043336
"RNF216",1.12630100080194,6.94082377004265,9.05165633551702,8.73408887796282e-11,1.47710911104107e-07,14.5557553249049
"KANSL3",1.23777789878662,6.42463277032875,9.00132060040079,1.00493672951684e-10,1.59332718464896e-07,14.4213384460549
"RBM19",1.25506993508056,5.59444277590326,8.92619887676517,1.23970309576627e-10,1.83209352170447e-07,14.2200808050211
"YTHDC2",0.971690615546868,6.34690461090007,8.90924859923023,1.29997175144594e-10,1.83209352170447e-07,14.1745619544463
"ZNF548",0.992557281715035,5.41250706030467,8.86686564249471,1.46403726617019e-10,1.95472091411608e-07,14.0605726176735
"DIDO1",0.980274508187045,6.94704808213991,8.82275153900358,1.65723027243016e-10,2.10203087755041e-07,13.9416660724713
"RHOT2",0.955715892674905,7.99202797848222,8.75108012938399,2.02799216421682e-10,2.18225903986454e-07,13.7479151995545
"DCAF8",1.41456575408582,6.71359366409213,8.74808769270702,2.04518829830215e-10,2.18225903986454e-07,13.739810512777
"ZBTB40",1.66652463820115,6.59530147838841,8.72886062082278,2.15926679776232e-10,2.18225903986454e-07,13.6877071826517
"NOL4L",1.47319766987679,6.4387253666587,8.7243557452362,2.18691707733429e-10,2.18225903986454e-07,13.6754922176403
"SEC61A2",0.958170280357684,4.10238988241634,8.71900105074375,2.2202516393531e-10,2.18225903986454e-07,13.6609694033357
"ESCO1",0.859809647577237,4.61155552013157,8.70216515004486,2.32846060501581e-10,2.18225903986454e-07,13.6152824515068
"SUGP2",1.21884910883116,7.74882526673306,8.69986459217777,2.34365726503183e-10,2.18225903986454e-07,13.6090365453772
"RALGPS1",1.25632930697486,3.95211479688325,8.67074261322727,2.54496635299378e-10,2.18225903986454e-07,13.5299101459097
"MTA1",1.50100077523042,6.31248207449834,8.65486416639764,2.66203788158075e-10,2.18225903986454e-07,13.4867193066275
"IL11RA",2.0947011441784,5.71078939397499,8.64661839162959,2.72497642890394e-10,2.18225903986454e-07,13.4642766968994
"SARNP",-0.970630598466201,5.35749580262735,-8.63122725087374,2.84652628666906e-10,2.18225903986454e-07,13.4223621062322
"HPS4",1.36469718852136,5.16781615236574,8.62104919626928,2.92991677435737e-10,2.18225903986454e-07,13.3946268706563
"GLUD1P3",1.77370763463467,3.39160721699985,8.60772160361801,3.04287557873228e-10,2.18225903986454e-07,13.3582882087807
"PSD",1.7807894252707,2.34515079948039,8.60629724990047,3.05520639995312e-10,2.18225903986454e-07,13.3544032015161
"ENTHD2",1.67304293282101,6.31550665359417,8.59621549138106,3.14394828834854e-10,2.18225903986454e-07,13.3268968881961
"SCAF4",1.10092069695615,5.71163657207741,8.58544979414657,3.24160270161451e-10,2.18225903986454e-07,13.2975096191679
"CELF6",1.61032545009076,3.31223559864768,8.58328165986914,3.26163916802411e-10,2.18225903986454e-07,13.2915893677016
"SLC11A2",1.2304202109352,5.82232508592801,8.58249765809081,3.26891530727107e-10,2.18225903986454e-07,13.2894484387591
"VAMP1",2.04653126793587,5.60622566991329,8.56442698349382,3.44127030534369e-10,2.20648888154278e-07,13.2400789316044
"LMBR1L",1.57349989417352,5.917297980397,8.56057683249735,3.47916884506904e-10,2.20648888154278e-07,13.229554625257
"TSPYL2",1.97071471313152,6.51933105028077,8.5395700407715,3.69353719558809e-10,2.28530857506533e-07,13.1720983964195
"HIP1R",2.81836917873032,5.28799310200204,8.4877659790304,4.28132788889094e-10,2.58592204489013e-07,13.0301585446499
"PAPD7",1.09870268446017,6.59629086940994,8.46158352983092,4.61368051035258e-10,2.67265482208622e-07,12.9582859556049
"TOM1L2",1.70736730551209,5.22148850351627,8.45556769619901,4.69367358398046e-10,2.67265482208622e-07,12.9417593897399
"WDR59",1.32680716670659,5.62489175390141,8.45205797758955,4.74099128799589e-10,2.67265482208622e-07,12.9321153800136
"SAMD4B",1.21318120819675,5.63746016467782,8.42347101930723,5.14488210923746e-10,2.83729063798122e-07,12.8535041510892
"SNORA67",1.63201688726194,4.28363787489764,8.41513919061596,5.26904585722545e-10,2.84393947459777e-07,12.8305724103875
"TXNDC12",-0.965713442767139,6.23447615835218,-8.39658748645839,5.55654663506823e-10,2.90804319982595e-07,12.7794800077434
"SF1",1.26602929384314,8.74788662048923,8.39280563267362,5.61708123586689e-10,2.90804319982595e-07,12.7690590909399
"APPL2",0.794041558992412,5.55010461273319,8.38292976918216,5.77833482585671e-10,2.93169595724666e-07,12.7418373533018
"NCOA2",1.65837223242989,4.66483981550284,8.37379494112838,5.9316687487921e-10,2.95048181998741e-07,12.7166469494991
"XPO4",1.04971100615143,5.36057724632578,8.36452875471314,6.09142733263744e-10,2.95588438220637e-07,12.6910832789976
"NAA16",1.03649534324209,6.02378624194967,8.35974699447298,6.17557049262605e-10,2.95588438220637e-07,12.6778869587814
"GPRASP1",2.08229506044513,5.1940228409732,8.3237054539733,6.84892676179947e-10,3.21651010400641e-07,12.5783275564244
"NLRP1",2.13745690869297,8.37759955725454,8.31742501924557,6.97366980922235e-10,3.21651010400641e-07,12.5609616965138
"CYTH1",1.07395173892497,8.61068666173107,8.29854086862989,7.36281153336939e-10,3.28554494484667e-07,12.5087151810562
"EML2",1.07664144564281,5.45629120296361,8.29761846650492,7.3823739300008e-10,3.28554494484667e-07,12.5061620144524
"KLHL36",0.84916921292554,5.22959725485409,8.24822712267586,8.51068137445527e-10,3.67979605367368e-07,12.3692905461184
"ATP5EP2",-1.65614623895607,6.99802383561378,-8.24628991238692,8.55833992300327e-10,3.67979605367368e-07,12.3639158961224
"MAP2K7",1.2691334053662,6.10496052901851,8.23261624520419,8.90252274160701e-10,3.73972136796228e-07,12.3259657657634
"PHKA2",0.770220617898847,5.79402222639465,8.22912808186626,8.99254980470274e-10,3.73972136796228e-07,12.316280867412
"RAB11A",-0.935049845034702,6.67030634727285,-8.22274538477974,9.1596802464058e-10,3.74778658856165e-07,12.2985553019135
"GUSBP11",1.72743309831671,5.61379994394592,8.20761313073877,9.5686169930294e-10,3.83707379169095e-07,12.2565105424265
"UBE2NL",-1.38018984949417,1.24048363968845,-8.19908927939337,9.80706978214735e-10,3.83707379169095e-07,12.2328144291011
"ARHGEF7",1.1342257686004,6.12209112426497,8.19822190601793,9.83166968069661e-10,3.83707379169095e-07,12.2304026380836
"SNRNP70",1.65834091201732,7.92282210459989,8.1789102351906,1.03958802747534e-09,3.9957983456052e-07,12.1766807283096
"ATAD3B",1.29765348030866,4.9987544726208,8.16033638309532,1.09695084614657e-09,4.15335060672332e-07,12.1249671912167
"AP1G1",1.51591160737813,6.44975596032562,8.15193239436701,1.12395002309746e-09,4.15608102320142e-07,12.1015545313025
"DDHD1",1.28244116036536,6.04284253628402,8.14994330257393,1.13043831047342e-09,4.15608102320142e-07,12.0960118330494
