X1,member
PNN,0.18516016668240756
ZCCHC11,0.22903862963226884
MED15,0.4059489879386451
LATS1,0.1328381760801316
UNK,0.25757681541128424
AMT,0.3878644655349895
ZNF783,0.2430613357221672
STIM1,0.2248486933946256
EWSR1,0.2160164767814718
DIS3L2,0.3010541143769936
LOC100130744,0.48344419818083595
DPH7,0.24980714543707522
SLC25A42,0.33594233238530175
ZNF83,0.2999452941225335
RNF19A,0.1743862468888714
SMYD5,0.4063967189537362
URGCP,0.25555926745727736
MTX3,0.1886229707569695
APOE,0.19668502845485766
EIF3B,0.13174401127453678
FBXO44,0.4604071744431072
GOLGA2P5,0.36849641447504367
CCNT2,0.24978138744446918
ASXL1,0.33335118103476086
DTX3,0.2811035858352195
C16orf58,0.33496750028803307
UNC5CL,0.31335797739416915
RORA,0.18514066031058546
POLR2A,0.26660195289798816
CDC42SE1,0.2779879309397849
LOC102724814,0.6359594369200756
FRMPD3,0.31660073464754873
KPNA1,0.12194931037120665
PRPF3,0.16310382605958185
TAF1C,0.5212133086784934
KDM7A,0.24758969504118475
ROBO3,0.35192006249159163
ITGB1BP2,0.24739570980023323
KIAA1683,0.3574184463840123
SPON1,0.21118768420636827
PRKAR2A,0.2837275004610221
CEP95,0.21426537202201545
IKZF5,0.16154273577797734
TMEM194A,0.31065503548483625
FAM3C,0.23795120869669023
CD22,0.4513259992334911
PCNXL2,0.22392011689000868
UBAP1L,0.36185751610796507
HECTD4,0.35922882143590024
ZFAND4,0.17870634015161707
TNPO3,0.12167771276249967
CARD11,0.3058706731008881
HMHA1,0.34288209487132404
SEPT9,0.26457911939171314
VPS54,0.15222955270793329
AP4B1,0.2061549508318541
SPEG,0.49311885242483977
ZNF529,0.1738592230037142
CDK12,0.1700547917687481
AKT2,0.16792531298848826
GON4L,0.3262411778031344
RABEP2,0.49144056849297474
APBB3,0.4099760285154072
LMTK2,0.2647067044723955
TRPM7,0.1948442638788846
PHF21A,0.164566914444716
LOC728392,0.28278489679495744
HGSNAT,0.23937288247380503
UBR5,0.2311470498989945
LINC00265,0.46180556872951967
RBMX,0.1285276417240318
NUFIP2,0.11696994681777961
DONSON,0.2033132729897302
PRRC2B,0.3148172306821861
UBQLN4,0.3090178898240334
HSPA9,0.11996464555930429
ENTPD6,0.21506375642680312
PTDSS2,0.23428919741365045
PSMD6-AS2,0.28342319458514725
GRAMD1A,0.3120927735977451
GUF1,0.17405689210079525
TNKS1BP1,0.27000783168539705
RYK,0.21538667693673785
PDXDC2P,0.46086510934710284
TECPR1,0.22687903624264744
ZNF532,0.2805954825977411
DEPDC5,0.26409725569477926
ILF3,0.22125898474580075
NEAT1,0.3275488029365069
LOC101928378,0.41777376559028073
PIK3R5,0.2477732419222617
VAC14,0.2718117366428002
PPP1R3E,0.298879593247999
WDR33,0.15014291354750617
ADAM19,0.34307045771360206
TSNARE1,0.27857670604820634
DMPK,0.4448659947816648
ANGEL2,0.19499926911309248
KIAA0556,0.3669015866458023
SETD2,0.13481120954531006
ADCK3,0.1725978312127877
COPB1,0.10820635278694538
REPIN1,0.2518190664736518
PCNX,0.19112824662579794
PORCN,0.1711927026873891
ZNF841,0.3545741408353636
MIR497HG,0.2840001701186022
GLTSCR1,0.3081034508531962
POM121,0.4200671635923071
DGCR9,0.294925397013635
USP36,0.27563043560698
ASIC3,0.398047460262852
MAP4K1,0.34574202640314117
LEMD2,0.2770282752149985
TRIM28,0.2684476466538328
SETDB1,0.18669935926283016
ZNF500,0.21666180911705402
PABPC1L,0.4133279414325637
CBFA2T2,0.22726144787873231
CSNK1D,0.19629745056467782
ANKFY1,0.3399638201670781
ATG9A,0.416961407926167
AP1G2,0.37493330638142613
HECTD1,0.18998464041679766
AP2A2,0.21564662820259695
PWAR5,0.42777681778645754
ODF2L,0.1933437141524601
OTUD5,0.23318655904075275
FBXO38,0.16015897989170985
ZNF107,0.26158737933898374
NFRKB,0.2573526478590033
PNMA3,0.4064286098053069
WHAMM,0.19038701342486228
ASCC2,0.2598261376832349
AGAP6,0.45570358621805296
CAPRIN2,0.29965559058516883
MCOLN2,0.18596581401045112
MAPK8,0.10699399862725195
PNPLA7,0.5134658577142599
IDI2-AS1,0.36592752605754675
DENND3,0.209751371179224
PRDM2,0.19679842879085951
SECISBP2L,0.17932305327397594
ANKRD52,0.5295160464860985
TNFRSF25,0.3296936963952245
KCNAB3,0.28104936823051146
IQSEC1,0.2545777684174097
RICTOR,0.1743923127116924
PCIF1,0.3045407681345418
VPS4A,0.17477441388669224
RHPN1,0.5933490171554232
ATP10A,0.2279695619031075
POLR2B,0.10779591050382849
DGCR8,0.30870681512812537
SMCHD1,0.2006556124643864
TBRG1,0.15372114002009743
WDR26,0.09651820718888429
UBAP2L,0.24135967028547908
SUPT5H,0.25890973364520026
LOC401320,0.3664409758867037
KIF27,0.16312420044465084
ABCC1,0.19973401202715316
SPATA2,0.19196472326841943
ENTPD4,0.26761836227443325
NR1D1,0.1549630628913385
ABCA5,0.2524233040456793
NLRC5,0.35951709205454746
WDR91,0.31026883698152513
PITPNM2,0.37802506391376217
HEATR1,0.29740573783036794
LOC150776,0.4536361101711615
PEAK1,0.24782630924232119
TAF1,0.2352517541574468
DHX38,0.29295222364347806
ZNF708,0.21289395395131058
LHX4-AS1,0.37467097814615485
AQR,0.14816809976262524
KAT7,0.13724066476640953
SLC9A8,0.26482042452622356
ZNF37BP,0.3128998398897127
EZH1,0.3649623294754504
INPP5E,0.3893491693532425
PPIP5K1,0.21757785024414383
PPIEL,0.28865234824859326
NFATC2IP,0.19316315875530116
NUP98,0.23509268273836026
MOGS,0.25734709619313567
TSC1,0.2598638937058595
GOLGA7B,0.2708891607451527
STK35,0.2238767845968595
ZNF577,0.18181145830084297
SERINC5,0.30272127538717447
MIR600HG,0.43752766559652634
ATHL1,0.4321019252211333
NFAT5,0.19273658330876145
ERCC6,0.1296503628522723
ABCF3,0.2237958258341361
HEATR5B,0.21330860894250794
AP5Z1,0.30932250919805176
TAZ,0.2871050902826428
PRDM10,0.25682749491284973
LYSMD4,0.2513350328353901
NOM1,0.14804902711807216
HID1,0.3613163421219245
DBF4B,0.2984631904905125
REM2,0.24916600066498382
NPHP4,0.33817171905493393
PACS1,0.36330894019858856
CDK11B,0.35005358098058176
TMC8,0.3777226989944794
MUTYH,0.19579568356549815
PCSK7,0.37047536917580626
PDE4DIP,0.3415059350101552
LIG3,0.20330609790899903
RBM15,0.1624371920534344
AMPD3,0.18030125634492955
ANO9,0.46715472719813333
DUSP8,0.3217521237671546
MYO9B,0.3549232139797658
ZNF337,0.34533132035061376
LRIG2,0.284614540808117
PLEKHG4,0.36145149062246495
KCNAB2,0.26106844520030803
ATN1,0.5629030114422253
SGSM2,0.4642341769364362
MCM3AP,0.3481351494949565
KIAA1147,0.30913249391032227
ITGAL,0.23737721927524422
GCN1L1,0.30960343386052397
BTBD19,0.4228561981973376
AMY2B,0.27034117921365824
WWP2,0.13820207823950667
PIKFYVE,0.24801829057129898
HDAC7,0.4760944991338118
GOLGB1,0.1773214643019477
LENG8,1
LOC100652768,0.41441295360144453
SCMH1,0.2704310724967572
AHCTF1,0.2687414606225842
ACSS1,0.2878603749791282
TUBGCP2,0.15375924710913924
MAPK8IP3,0.6086916589209219
PPARD,0.38843616060989983
CLASRP,0.23495096076595792
SNX29,0.23075127468466772
CDC37,0.1785049983573987
RRP7B,0.2736146778378394
EEF2K,0.27184710144366214
DENND4A,0.21556173329972428
SMG1P7,0.32383885219834607
ZCCHC14,0.19790644075850483
DMWD,0.22869935854952186
TNKS2,0.1890083501466183
GNE,0.0935937464067119
SFI1,0.5427014438687906
MYSM1,0.2461366270901612
ZBTB11,0.28679487449569124
HSF4,0.5462920220174087
TLK2,0.14213759175939114
TCERG1,0.12219748203183192
ATXN2L,0.45467298286035135
KCTD9,0.26502294733978404
KDM2A,0.2769507017294136
PTAR1,0.1758181224923643
CDK16,0.4094299921242555
PPP6R1,0.24249985053373313
GXYLT1,0.15190240811534467
TMEM181,0.228557596754841
POLDIP3,0.14501435230175636
SNORD42B,0.12034036915573099
TNK2,0.5055941537281397
C21orf2,0.3615332287389635
SIK1,0.39847333912210164
RHBDF2,0.4143109540638139
CMTR1,0.22914427570366175
LOC100289019,0.5629266524427292
PIGG,0.2107044204597021
MARS,0.28119553366674477
GPC2,0.3139722984372013
FAM229A,0.27520251205177354
TIMM44,0.19460504469616602
LINC01128,0.2175845224539903
PIK3CD,0.3006697761659034
SPTBN5,0.5671205611632795
UBR4,0.2102716303741243
RLTPR,0.5935147460791917
ATG2A,0.3716752380265624
ACCS,0.40265406305719886
SMG6,0.330571354021545
RNF43,0.3098375468784531
DGKD,0.42942590063951797
EML6,0.36483756579153853
SUPV3L1,0.14580374790494058
PER1,0.5237537090261135
SBDSP1,0.21326831931592374
WDR37,0.16192673189974255
EIF2B5,0.1444960185856007
KIAA1468,0.1591663826370292
PAXBP1,0.18497372441004217
BRWD3,0.22443911490570598
SCNN1D,0.49934607094844846
ZNF335,0.3705092726736594
OGT,0.4408580173636862
SGSM3,0.41054246973594216
ZNF589,0.23571758808901405
PHYKPL,0.25827803701711116
TAF6,0.3696708165430919
MAPK8IP1,0.35709826363271835
SRPR,0.17231933289041643
ISYNA1,0.3595294534405599
SLC29A2,0.4630609356843765
PLA2G6,0.546534337681709
SLC9A3,0.5558729690785228
ERMARD,0.22388009093033256
POMT1,0.34539803109641287
DMTF1,0.3098567948296839
BZRAP1,0.40974965968414795
LPAR2,0.3254300887744801
BTAF1,0.22799441530284023
KIAA0226,0.1442326753408636
C3orf35,0.20921845618718837
C8orf58,0.3288514048252042
DDX26B,0.311690182942615
TBC1D25,0.2564670784667336
GOLGA1,0.28773284720419073
DPY19L3,0.16913244335894967
C14orf182,0.20887793803975582
SMG7,0.252645467819444
SLC39A13,0.27564213493067036
GATAD2B,0.19646807339289596
UHRF2,0.1747146726221299
TRMT1,0.2864097763974841
KLC4,0.32626730736494636
ALG12,0.26465856872915033
MBTPS1,0.21674279663183954
TUBGCP6,0.3660196962849572
TBC1D14,0.4144013141279714
UHRF1BP1,0.20760952376172329
GTPBP1,0.2038027671085388
TBC1D17,0.3423574278115851
PLCG1,0.5353381988280064
IRF3,0.3616924271859266
LPHN1,0.3727205058114558
RLF,0.16558171380165262
WDFY2,0.23207149015391448
IL4R,0.29808708226694064
ITFG3,0.33610056944801553
MAU2,0.24449799341963072
TAB1,0.32491522320776034
PPP2R1B,0.101968130535708
QTRT1,0.26350392723615834
MIR570,0.2846072085037665
SLC4A7,0.22265854099897697
SIK3,0.19754602325397488
NCBP1,0.1716202994560339
ACO2,0.34246098244381046
ARFGEF2,0.15669081590582157
KIAA0125,0.3778070347809208
IKBKAP,0.29024351362696477
LIG1,0.2916182479515636
AFF4,0.1539019167003542
ZNF446,0.23617661535718062
NR2C2,0.3466038989797017
PPP1R13B,0.2453787087256173
ARIH1,0.11813339401734717
PARP15,0.48422370731846465
MDM4,0.18120018117020617
EDRF1,0.1327685752346401
ADNP,0.17596837789331296
ADARB1,0.26811799324925667
SLC25A45,0.2992999318503123
RAI1,0.32006181123867794
FASN,0.5432298153373252
SEC31B,0.5266683150004771
E4F1,0.2780104847945995
ZNF761,0.15106848422768987
NUP160,0.1845351344430786
N4BP2L2-IT2,0.44328646070784194
GRAMD1B,0.3030509200281288
SNORD35B,0.1685262017324987
BAG6,0.24490282161258542
DGKE,0.17464367328575323
ZNF862,0.41578108049393425
COX10-AS1,0.20962431332119108
TRIM66,0.30883948471295236
SYVN1,0.3472430385558337
SMG1P3,0.4624352968706261
AEBP1,0.41576075461268036
CYB5D1,0.3122541975246102
TRMT2A,0.32044040332049695
C22orf46,0.30104247299856
ANO8,0.4578313593336324
EXOC6B,0.1783227861919571
LINC00641,0.3292199021067222
MATN1,0.24580738575790947
WDR48,0.13555350721584336
LZTS3,0.32380811861040193
RCOR3,0.1595737352270481
TTC39B,0.21552571944214355
SLC8B1,0.34705715809480736
INO80,0.16573507857309092
ERN1,0.41590358335155897
VAMP2,0.23381935662454092
AK1,0.26679014519871225
SLC25A28,0.09709631664109593
TBCEL,0.22528949690457747
PPRC1,0.2909028557695445
CBX7,0.22590970872947314
KCNIP2,0.32308219297322055
WNT10B,0.276008139586654
DNAH1,0.5547680551543831
RPRD1B,0.23273092222769928
CHERP,0.35063491826807597
C5orf24,0.14830681629517078
MKNK2,0.17892468755833948
CACFD1,0.34507418350606234
CEP68,0.13599915120732584
NSUN5P1,0.5148662741846428
CC2D1A,0.3607954718388592
TPM2,0.3522568279879762
CEP164,0.23032674821480867
KIF21B,0.37973726845607864
LINC01061,0.4751730608054753
TNFRSF10A,0.2438296906440079
OTUD4,0.22896802782859993
TLE2,0.27973455669975283
HUWE1,0.17829445652062956
MEF2D,0.14762665186774546
DDX11,0.6172797184862846
MCM7,0.2549204717251603
KIAA0430,0.18600325972583784
VASN,0.30679944280693394
CNTD1,0.2057214382540272
DIP2B,0.16215238880389302
DOCK9,0.20256632884485
AFG3L1P,0.2654050216953943
NSUN6,0.18714447975459184
PRMT9,0.17550381072371993
UBR3,0.12683471084446077
KCTD7,0.2144342563874861
PIAS3,0.22620322594369652
TIMM23B,0.27952228561337655
MFGE8,0.4372736771416912
FAM13A-AS1,0.18343403834777341
MADD,0.2381067935140054
ZNF317,0.1567829013051394
XPO6,0.18091543519030978
NUP188,0.36890603296245983
GORASP1,0.23812168516951962
CLN8,0.18082832628468593
LINC00852,0.1469869161925908
CALCOCO1,0.4506704173433219
NPFF,0.3927661864670129
CUBN,0.34428119782475114
SLC39A10,0.14849444026079933
ZNF142,0.37778046105795127
AARS2,0.2588594571110635
MAP4K2,0.26312532061447674
CRIPAK,0.32644416308408103
ELP2,0.1085143447056082
ULK3,0.37408051853044244
ACAP1,0.3428077815783754
ACIN1,0.23022680684767324
PTK2B,0.4044215721818467
CHD2,0.11264261406317136
CCDC88C,0.3825106313464538
ANKZF1,0.4201943960780962
CAPS,0.3775090874356245
CLSTN3,0.3731446341849465
EYA3,0.13738627797883426
UVSSA,0.2564918273283057
PELP1,0.30781131951110163
DCAF15,0.4092945034687445
CIZ1,0.16062659211348165
GLI4,0.29833784637806376
GRAP,0.34592273213837293
TANC2,0.18126496258164765
INTS1,0.4258772147841541
FAM160B2,0.4473523845211994
SEC24C,0.2840487259838269
TBC1D10A,0.1729966818459358
TAF5L,0.14900949657119628
OVGP1,0.2736197189386952
ZBTB1,0.11592894294373782
PLXNA3,0.48127574928390243
AMBRA1,0.11851583326449815
LDB1,0.501367650359921
CXorf65,0.17827098253105314
ZFYVE20,0.19877305466088024
SEPSECS,0.2150842401711993
UBA7,0.3274337487224402
PRKD2,0.24595500733657388
PACS2,0.30841592979515775
VPS16,0.2468823018928604
ITGB2-AS1,0.36256324751022495
PHF12,0.2849246801000189
SAFB,0.14908878315252405
TUBG2,0.2155933553881834
SPEN,0.17185020386222258
VIPR1,0.4645482866470478
D2HGDH,0.3635216627955774
NISCH,0.3087938869364056
ZSCAN25,0.18448938773361298
CTC1,0.39175471144605234
CDK17,0.1659136465175051
DDX39A,0.14636677756633454
CRTC1,0.40165068740810705
ANAPC2,0.37042531565781334
EMC1,0.09746261278189675
MYH11,0.18296674441849728
TMEM55B,0.2637159394735401
PIP5K1C,0.33537453520564414
NPEPPS,0.09541296569728512
AHSA2,0.4459343864072065
ATP11B,0.12603637060486217
SARS2,0.1934721271669871
SV2A,0.2299737610126154
PPP1R12C,0.35830913938796066
U2AF2,0.236195267981196
DNHD1,0.5015420002992143
TLDC2,0.45570870206995945
DOT1L,0.4276791734892051
WIZ,0.42529030792428574
NCLN,0.3317968026225756
CHD3,0.28796106333677046
ZNF341,0.2638614105025595
MLLT6,0.30195104319486304
DECR2,0.18418446594289406
MSI2,0.19983394602951884
KMT2D,0.45427172076203104
EPHX1,0.3864899501347424
ARMC5,0.3666998488847819
ADCK1,0.27751878231177524
LCA5L,0.1902557084383901
NUP153,0.19193433495880147
TSEN54,0.12951670864677853
RERE,0.18800896944859014
CBX4,0.11775738164943624
LRSAM1,0.43683001194293
SESN1,0.16970053325729745
SRSF6,0.12449644086770609
SETD1B,0.3105196739411854
LLGL2,0.17077517680509172
ACAD10,0.26377382062553545
CIRBP-AS1,0.4265363636727316
LINC00925,0.07733516920410165
CACNB1,0.5116808515684524
TMEM259,0.5249029684489056
KIAA0907,0.23671038270219155
ZNF263,0.15586999143193006
PIK3CA,0.19002292586633387
NXF1,0.3270125205894457
BRPF3,0.31355412981351016
SNRPA1,0.21754535020423374
CDC25B,0.34214061066350854
ZNF821,0.13694440856535456
TUBGCP5,0.13475228827600588
TTC31,0.3793427500822544
VPS11,0.17274337149973293
PLK3,0.2756731801704874
USPL1,0.22857291758798
MRC2,0.38401219850009116
BAP1,0.3491622485914082
ARFGEF1,0.13689005774192964
GBF1,0.4611115755236257
ATP13A2,0.35624057469444287
PBX4,0.1650099957462253
SNRNP200,0.14487171347423558
POLE,0.42916936043840326
INPP5B,0.3036496579081174
POLR3E,0.23321769151026575
PTPRA,0.09446291317293226
AGRN,0.40356202699479216
FEM1C,0.23055478139387262
PRR7,0.17497466643739262
ZNF304,0.2294608724432322
MIR4691,0.15648124886582213
NAP1L4,0.1381805205138087
CNTNAP1,0.32066725577016714
MGEA5,0.1838308330686543
MIR3064,0.6153531789699143
MAN2A2,0.33893729486558266
ODF2,0.20261368024304094
SLC9A5,0.22157500088713014
ZNF266,0.2846610613257287
HKR1,0.257547348834714
THBS3,0.24651417616514576
SH3PXD2A,0.2758083039343787
CEP170B,0.24673076867814633
PARP6,0.1535466356417089
PRKDC,0.22053364007069612
INADL,0.146604825878898
MYO1C,0.24034662146447308
PDXDC1,0.17103711595184443
ADAMTS10,0.41244699773335497
SLC7A6,0.3284727713564087
PARP8,0.10705629591953876
FBXO31,0.30472792968739226
ERCC3,0.13375278752789624
EPB41,0.3682567630522833
ANKRD24,0.31880151362222364
NFKBID,0.4382962746896457
PRPF31,0.12167015917329597
TPCN1,0.4131724548168161
HNRNPL,0.30764282385316316
METTL3,0.32926454279438344
RFX3,0.14258981740810162
MUC20,0.2489293532898687
HYPK,0.1266735594907153
USP40,0.23184463667329192
MICAL1,0.415652014124795
HAUS3,0.11305151732657322
APBB1,0.26401162881178203
NCAPH2,0.3600732703867084
ZFC3H1,0.14365853169633774
FAM168B,0.18540318858106358
VPS13B,0.17805579883352374
PRKCA,0.15035034663119262
KMT2B,0.361474841162648
SPTAN1,0.42441041748567365
ZC3H12A,0.27484883734315835
SMG5,0.45411774863525556
PLCH2,0.6278572068876205
PCGF3,0.2902889648560926
SERHL2,0.32902470843036313
G2E3,0.1395164017562643
KAT2A,0.3643951327714517
BCL9,0.16034459050181593
PPP1R12B,0.25550572053925186
CNTROB,0.28001123943626993
BCL9L,0.474634763620155
TFIP11,0.11647830021068373
KDM6B,0.35915573745796164
MICAL3,0.3048820382710272
SZT2,0.5324084345218079
ZNF662,0.24759197253586082
EP400,0.2126242577972177
ZNF10,0.17592335292362132
RNF215,0.32326922728426033
FNDC3A,0.18470883574966176
ARHGAP9,0.2759680451260444
BRF1,0.3427181559819421
OBSCN,0.6443013433877687
ZNF598,0.28612830960440194
MTR,0.11351655139056967
IPO4,0.30889872416921677
KDM5C,0.4012520451223892
PKD1,0.5882171857019927
SF3B1,0.2069737325067478
KHNYN,0.24428392884285444
ARHGEF19,0.2915845441764894
LRWD1,0.2860733423720297
SH3BP2,0.21233243639736482
CTU2,0.27727279020999235
WDR6,0.5135334182373431
RARS,0.14276353480550508
AKAP10,0.13164140327511642
MEMO1,0.1391292333285477
LRP5L,0.3204654703824174
ATP8A1,0.15908603480083264
RAPGEF2,0.2463616467017496
GDI1,0.4482346655102815
TMEM175,0.3224704088308855
MZF1,0.3769174317541977
ZNF286B,0.18713307665281226
TTC21A,0.3629449923388558
ARHGAP21,0.21981575170102546
COQ10A,0.1962039451073859
LSR,0.16063322803303878
RASA2,0.15832514046962948
KDM8,0.29117090953131736
SNORA26,0.12498139964525816
SREBF2,0.2698866260715419
ZNF12,0.12092019763428243
AURKAPS1,0.25611141951314553
TSSK3,0.55720963862927
ARAF,0.32365854362047247
CXXC1,0.1721081114811311
TRPC4AP,0.33016468735039045
CCDC64,0.36423754061694624
SUV420H2,0.47110565498678225
TESPA1,0.22042397379896364
HCFC1,0.25539276366370095
SSH2,0.20697992950176464
MEGF6,0.42962479025365063
SH3BP5-AS1,0.3929647739631512
ZC3H18,0.11407111748655192
ZNF14,0.2065618151561754
ABCC5,0.18497837855439095
RAF1,0.23955362922307283
INPPL1,0.41713517201402406
POLR1C,0.15317970632682637
KIAA0195,0.4325533311563959
TRAPPC10,0.150987241687494
PRPF39,0.2532441313594585
FAM35A,0.20214816377090955
RECQL5,0.35888811162490986
PLEKHG2,0.5808067855436049
PRDM15,0.2248487046637317
EXD3,0.2820001602991338
MTG1,0.23461144985970298
TNFRSF4,0.23907727168397644
PDE8A,0.1988764240762961
UBE2O,0.30282101216854773
TNRC6C-AS1,0.4428798368798543
MIRLET7D,0.20171159182869497
TMEM198B,0.5308436740781617
PROSER1,0.18822208006777832
ARID5A,0.3586469763302508
AHCTF1P1,0.42466909168804223
MCTP2,0.1549609075676645
GIGYF1,0.5901936967939778
ZNF384,0.24297943060299218
SECISBP2,0.10419160478912888
LTBP3,0.44256534790464724
ZNF528,0.17572451093115074
RAP1GAP2,0.3630635217706344
CENPT,0.5343739721952825
MMS22L,0.17304878255533696
AXIN2,0.23977051953003922
ZNF767P,0.31070690354814007
SNORA68,0.21956364456449884
MVD,0.2800137732239286
GLS2,0.3115052727831213
KIAA1109,0.11879825285642993
HERC2,0.23915414391028839
RNF126,0.1504340811282959
SETD1A,0.3170812061912194
ATF7IP2,0.23134584365776387
SLC35C2,0.23887443789668072
KATNAL2,0.2648829191441657
STRADA,0.15246167306450806
RNF220,0.15391406217577047
SGSH,0.32612660225852985
TMEM86B,0.38480938137530957
GRASP,0.4533211023091798
PKD1P1,0.49854351981836825
MIB2,0.4209847132507527
SPPL2B,0.4604069490689644
TTC13,0.2057226310722133
NMD3,0.14848839457996227
RBM10,0.16734553695548934
ECHDC2,0.2525603249141759
EZH2,0.20049859688156402
KLHL3,0.18350122081273446
