X1,TB_status_limma_logFC,TB_status_limma_AveExpr,TB_status_limma_t,TB_status_limma_P.Value,TB_status_limma_padj,TB_status_limma_B
CTNNAL1,-41.5814016256536,54.9126635417215,-17.6865734453595,2.23098753674419e-17,3.32915834306627e-14,23.4403283624217
SGSM3,26.1561255965257,77.4145735470911,17.5121326466577,2.92530088755635e-17,4.12272405086274e-14,23.287586104336
DNAJC9,-23.7579433224756,73.1272738158534,-17.4275002832419,3.33896482883322e-17,4.45804525146532e-14,23.2125755734417
LMNA,-41.914161841386,88.1994778066125,-17.2724594184785,4.26031015628503e-17,5.40377740223193e-14,23.0736040118086
NCS1,-63.8281781352463,45.3784432553377,-17.0017441644551,6.54815106187029e-17,7.91016648273931e-14,22.8260289651224
TRERF1,24.2731422075082,73.8257605080816,16.9499339865329,7.11415222255523e-17,8.20326425371732e-14,22.777922270894
AIF1,40.1482466821462,39.8112941247148,16.6827606239816,1.09453468417639e-16,1.20722416818203e-13,22.5260709253665
MED20,-29.2562339742688,59.6596500157192,-16.4552504351499,1.58667980464344e-16,1.67712055350811e-13,22.3065246531494
ZNRF1,-25.3014651801867,61.9235040725101,-16.3715688266208,1.82077762603499e-16,1.81129403499513e-13,22.2245719728782
RAP1GAP2,33.9338694150441,78.7084242216048,16.3598086522191,1.85641930423657e-16,1.81129403499513e-13,22.2130024493322
REXO2,-24.2468513683602,70.7623807370249,-16.2480595861292,2.23317085980735e-16,2.09818808783677e-13,22.10241691353
INPPL1,27.5528424672821,81.3026693776637,16.095153050946,2.88034189118483e-16,2.60958975341346e-13,21.9491837408298
ZDHHC16,-22.8688186898359,70.762431902263,-16.0649078527492,3.02973812669718e-16,2.65028954476049e-13,21.9186085717716
DGKZ,37.8975972314633,74.5444920997393,15.9782977012625,3.50328985513064e-16,2.90007711775333e-13,21.8305641068295
PPP1R14B,-21.62140596703,64.8312775123565,-15.9714353482298,3.54392899126274e-16,2.90007711775333e-13,21.8235569575168
SLC7A11,-73.0410778864965,64.3065733623855,-15.8261144187809,4.52857652550212e-16,3.59002904059181e-13,21.6740867319449
GGT7,36.0962153317748,64.1813313326367,15.7175363014703,5.44534081965717e-16,4.18598199736555e-13,21.5610460979694
AGAP2,23.9967435456577,67.4734855364853,15.6700658996196,5.90427394385998e-16,4.37211074884317e-13,21.5112547695367
TTC16,33.2354175136585,54.6493706617682,15.657513369249,6.03216162919863e-16,4.37211074884317e-13,21.4980506755835
LOC102477328,-32.3517731786555,10.4360558640824,-15.5938015318344,6.72666985601285e-16,4.74006002520372e-13,21.4307866446971
C1QTNF6,27.8785654936268,55.0379558906384,15.5529195297712,7.21520947709448e-16,4.83471217290004e-13,21.3874087287134
PITPNM2,26.9403868483221,67.3018709773097,15.5507480895462,7.24215793796127e-16,4.83471217290004e-13,21.3850999658722
DENND1C,30.1813780197779,82.7219686511502,15.5352218561137,7.43788905761829e-16,4.83806075932464e-13,21.368577851135
CBFA2T3,20.455084047443,65.924445226137,15.5100940195713,7.76627889143476e-16,4.92537407294793e-13,21.3417861546027
POLR2J3,32.3256338325174,48.1669022370013,15.486245815569,8.09175790201273e-16,5.00662718190875e-13,21.3162991048535
GLA,-38.9181258543295,75.6347311337921,-15.3788933448171,9.74029367352352e-16,5.79308098046119e-13,21.200845357824
UBTD2,-30.4974283462516,61.1140401521742,-15.3742145244188,9.81955543045691e-16,5.79308098046119e-13,21.1957863819253
RPA3,-29.0645946488025,65.710975696005,-15.2159483709566,1.29314856739416e-15,7.38328689267343e-13,21.0233167169295
STARD9,15.8581756384983,65.2771782235639,15.2086619442808,1.30971267017622e-15,7.38328689267343e-13,21.0153131223288
BZRAP1,25.7023397009596,78.4788499595097,15.0765753741831,1.6509661438907e-15,9.10471937787373e-13,20.8692507191884
CLEC12B,42.1737408210792,46.6699667362224,15.062654302991,1.69190736124779e-15,9.13197998726256e-13,20.8537484481125
CHCHD4,-22.9127774591336,58.0942113399321,-14.9778613796371,1.96489758790139e-15,1.03844837520588e-12,20.7588752202786
GIPC3,39.0546151552808,35.4901079986045,14.9552767079833,2.04498880637531e-15,1.0587199191863e-12,20.7334749501668
EXD3,23.6886924774346,57.0420551027282,14.925324368927,2.15642084169822e-15,1.09408167824401e-12,20.6997032889924
PZP,35.2690647771291,48.8727748450171,14.8785915168242,2.3429167480405e-15,1.13135097663375e-12,20.6468166690523
TARS,-26.3602535098149,75.8040662866175,-14.8724975189291,2.36843107935278e-15,1.13135097663375e-12,20.6399026754805
ADAMTS10,42.0597769749935,59.6983318041909,14.8683152342532,2.3861067717174e-15,1.13135097663375e-12,20.6351552851074
PPP1R9B,30.739707280642,80.1693600100958,14.861675366716,2.41444835422511e-15,1.13135097663375e-12,20.6276143210443
ATP8B2,25.0199596983654,78.7413927848976,14.8528018220461,2.45286596163892e-15,1.13135097663375e-12,20.6175290233834
MOCS3,-21.4496038390298,49.9968847784429,-14.8418307625581,2.50123593313144e-15,1.13305987770854e-12,20.6050478680447
MARVELD1,33.0478135536478,48.1139579861991,14.8070407246881,2.66121502355122e-15,1.1843807494289e-12,20.5653819485108
TXNRD1,-41.0979356893616,85.6953600838722,-14.7796279866971,2.79466641482211e-15,1.22232926915875e-12,20.534033581186
