"","TB_status_limma_logFC","TB_status_limma_AveExpr","TB_status_limma_t","TB_status_limma_P.Value","TB_status_limma_padj","TB_status_limma_B"
"TNFRSF18",-8.31397733246946,60.01244847534,-1.83596417772052,0.0705291596592583,0.143098418978082,-4.08891632466752
"PES1",7.12859507159333,68.9998121903001,1.83545231189999,0.0706058180363082,0.143219364818397,-4.08940084326439
"MACROD1",10.4592832016469,31.9594006908799,1.83544049163886,0.0706075890938341,0.143219364818397,-4.08941203062503
"LRRN3",-10.9308010290464,72.3483391429313,-1.83514898441498,0.0706512780812975,0.14328508321977,-4.0896879096926
"SEMA4G",-11.6982299945461,19.9997575077486,-1.83509870584187,0.0706588157576764,0.14328508321977,-4.08973548890852
"SCIN",-9.85674510122322,30.1791894480423,-1.83475393270812,0.0707105216924583,0.143370833979074,-4.09006172138087
"ZNF667",-8.5742331815704,40.5388182933071,-1.83437305762692,0.07076767870071,0.143467612880062,-4.09042205252759
"PRRC1",-5.38195323974846,81.3058692124909,-1.83423199261677,0.0707888578034803,0.143482947663647,-4.09055549218904
"CCDC152",9.00615032040212,44.2028319203375,1.83419710790507,0.0707940961141838,0.143482947663647,-4.09058848981446
"JMJD1C-AS1",-8.67412137959543,17.5876257468674,-1.83401249273258,0.0708218234514444,0.143520033917512,-4.09076310917261
"ME2",-4.40168559273547,82.0807720382526,-1.83380326990011,0.0708532576025546,0.143564621135315,-4.09096098539218
"TLK1",-5.5143518700197,87.6570620605365,-1.83370096893447,0.0708686318023339,0.143576659744885,-4.09105773121998
"FGFBP2",11.3528860296965,100.096638559876,1.83361801610923,0.0708811003365569,0.143582809185884,-4.09113617610913
"ZDBF2",-7.3234561099689,61.8271328168517,-1.83354832345913,0.0708915771703806,0.143584922968778,-4.09120207904483
"CHTF18",-8.74951173478789,55.0342265604929,-1.83332923476301,0.070924521023308,0.143632535191029,-4.0914092400777
"INO80D",-5.49466397203782,90.7480825974501,-1.8332151383905,0.0709416825020706,0.143648177379808,-4.09151711628795
"CYB5R1",-5.10866707717548,73.6512293629198,-1.83307958578319,0.0709620757775256,0.143670358527496,-4.09164527143453
"RABGAP1",-5.94189865210122,84.4351094414358,-1.83264627077715,0.0710272989804315,0.143783284716205,-4.09205488412975
"DHRS1",10.4091981142388,82.2665516890247,1.83255307280614,0.0710413338300917,0.143792572104764,-4.09214297319166
"YWHAE",-7.43340308847818,90.8751696879762,-1.83209900117028,0.0711097465068504,0.143911906871529,-4.09257209798157
"PSME4",-7.45270429237694,92.4189725837725,-1.83190257085031,0.0711393587539119,0.143952696037396,-4.09275770774756
"EHD4",-5.53662139007323,76.3029305434124,-1.83179468678305,0.0711556268746956,0.143966475695832,-4.09285964156613
"RPL36AL",-8.58211428148125,108.463449289373,-1.83149424640748,0.0712009474767885,0.144039024660313,-4.09314348395501
"EPHA2",9.46513267023961,29.1573965206994,1.83131559640652,0.0712279077897714,0.144074416540613,-4.09331224517785
"RPAP3",-6.58503830758509,69.9599532040963,-1.83110949609237,0.07125902128072,0.14411819863325,-4.09350691950537
"NT5C3A",-6.04950017394798,86.5232977793748,-1.83009813058406,0.0714118648117793,0.144408129972113,-4.09446194021237
"BAG6",8.02114904443722,26.8404739092655,1.8298223308699,0.0714535928701174,0.144469661964834,-4.09472229516856
"ZC3H7B",-6.29181143911211,65.5175517743827,-1.82977156298884,0.0714612761929728,0.144469661964834,-4.09477021633934
"SETDB2",-4.65088952900203,76.3765461234788,-1.82965097796291,0.0714795285674352,0.144487371092288,-4.09488403516568
"FIBP",6.99050390159755,83.9753352421621,1.82947379706894,0.071506354662741,0.144522403973122,-4.09505126236574
"MDK",9.13201941372356,41.7729586689937,1.82910615231969,0.0715620448376331,0.144615757365058,-4.0953982086423
"FLJ31356",-9.95685264427465,18.5084900846467,-1.82901535656248,0.0715758040045157,0.144624361177848,-4.09548388325489
"SNORD33",-10.1993392637567,19.0762156206478,-1.82854288164688,0.0716474384702234,0.144740729149432,-4.09592964958465
"LRPPRC",-5.40107698350385,86.4342109964052,-1.82851007926082,0.071652414042505,0.144740729149432,-4.09596059396739
"HCCS",-5.97283534771658,71.7491678720908,-1.82822450123885,0.0716957436578465,0.144809038510627,-4.09622997581344
"FAM19A2",9.14592025709726,20.9020715662856,1.82784807877595,0.0717528902257543,0.14490523313337,-4.09658499413842
"EVI2A",-6.59657691571425,94.9653541523514,-1.82673072930102,0.0719227450775663,0.145228986843412,-4.09763843480718
"HSPBAP1",-4.82312115598608,75.5433353907113,-1.82644109344144,0.0719668291708516,0.145298727524809,-4.09791141308061
"PKHD1L1",9.00020712430956,32.7796048083903,1.82569575113741,0.072080378086788,0.145508678363263,-4.09861371619247
"DDX19A",-4.86024247400847,73.6946386410628,-1.82479665546707,0.0722175498397831,0.145766254622907,-4.09946056279516
"TSC2",6.16759191486946,76.8766426907284,1.8246905310393,0.0722337552504791,0.145771519450375,-4.09956049610073
"TNRC6A",-6.42813937011464,92.8148989663474,-1.82465414471507,0.0722393122143207,0.145771519450375,-4.09959475854454
"TEX261",-6.16122730609543,81.7759271919327,-1.8242030821119,0.0723082287310766,0.145891244633579,-4.10001944317905
"SMARCC2",9.07711537764416,97.7684609392562,1.82377143939627,0.0723742296029888,0.146005056167938,-4.10042575813452
"FBXW9",-6.91959069255429,43.1032902849103,-1.82362479265877,0.0723966642658904,0.146030960348677,-4.10056378097028
