X1,TB_status_limma_logFC,TB_status_limma_AveExpr,TB_status_limma_t,TB_status_limma_P.Value,TB_status_limma_padj,TB_status_limma_B
LILRA1,37.1545576115342,70.4526001405221,8.37924368375801,3.19716454643943e-12,5.65860948387844e-10,6.38802171628795
ZC3H12D,-24.0281172006759,76.9559088250379,-8.37401453760908,3.26953551715484e-12,5.72018392030044e-10,6.37961062706474
LOC100506585,38.1660035180479,33.5623026759745,8.33439108847339,3.87391322600139e-12,6.70054922874627e-10,6.31577228360214
PYGL,33.9220100988437,72.1071765263592,8.32571214278619,4.02055069822783e-12,6.87604518850852e-10,6.30176496608223
HRH2,33.0006684385893,60.1240366358618,8.30105920473065,4.46807680949549e-12,7.47552236686711e-10,6.26192883061401
GGT7,28.3668573487102,65.2592073374796,8.30099513491744,4.46930251221935e-12,7.47552236686711e-10,6.26182520985222
SH2B2,26.688159664232,51.3038073337386,8.28660375066972,4.75331951513648e-12,7.86416047172742e-10,6.23853785025463
S100Z,33.326842008558,49.6363779226366,8.2659128794607,5.1935844684317e-12,8.50016657999989e-10,6.2050151265353
LRP1,40.2214551862993,74.7299862971012,8.25983438416957,5.33051224844671e-12,8.63146031208589e-10,6.19515756943172
ANKRD54,-21.0037464904535,69.4178960860756,-8.22213541850565,6.26416523181043e-12,9.91661698809358e-10,6.13392620104665
NCF1,38.5312011329126,66.4927121372903,8.22184764009842,6.27188775225742e-12,9.91661698809358e-10,6.13345816127174
C20orf27,32.8722282073645,69.3032152704936,8.22007612746798,6.31963634350619e-12,9.91661698809358e-10,6.13057678383745
SULF2,36.9730392358938,80.0013560659959,8.19765668793159,6.95627846145851e-12,1.06767145166122e-9,6.09408055028227
SLC22A18,22.1965739794423,60.5782329039473,8.19326361810713,7.08834821098122e-12,1.06767145166122e-9,6.08692245492664
SLC5A3,-22.8559074781012,84.5461862685601,-8.19287929296863,7.10002083809221e-12,1.06767145166122e-9,6.0862961290595
CCDC149,31.8955979457222,48.5333453748787,8.18966621239768,7.19836278836749e-12,1.06767145166122e-9,6.0810591903794204
PADI2,33.2530041326734,56.1575085595956,8.18942698131512,7.20573912145224e-12,1.06767145166122e-9,6.08066922542058
CLASRP,23.2645245880791,81.5301160320798,8.18880678538292,7.22489715006277e-12,1.06767145166122e-9,6.07965822843878
PRNP,-24.2812481652106,91.1066817543798,-8.1811542963962,7.46551825135449e-12,1.08322576227477e-9,6.06718013067979
DNAJB4,-29.5104395292137,59.5876352014324,-8.1809364014139,7.47248571308396e-12,1.08322576227477e-9,6.06682473556172
MLC1,33.4849537559806,63.8212794658637,8.17367316766502,7.70849476749493e-12,1.10285351223975e-9,6.05497505078694
GLA,-26.7149779125808,76.2300261887623,-8.17233456967986,7.75279717558982e-12,1.10285351223975e-9,6.05279052971992
MS4A6A,42.0595224559479,87.2752022266946,8.14656899785322,8.65692245691521e-12,1.22006496959913e-9,6.01070313503913
PNP,-26.8074043054885,90.1009711842138,-8.13399261830533,9.13578630310625e-12,1.27574131485853e-9,5.99013285248682
DUSP10,-24.6094969039208,74.3664502520241,-8.12907946042694,9.32997615768934e-12,1.291014246329e-9,5.98209193919993
PRAM1,39.1997201965248,73.1308049627956,8.12456059445537,9.5122227247012e-12,1.30437425308718e-9,5.97469394354623
CD300LB,38.8441296431001,67.7698256622612,8.11836921579646,9.76771403373257e-12,1.32338767841083e-9,5.96455411378934
DYSF,38.2366312159094,65.6911336959782,8.11665675986224,9.83958297612254e-12,1.32338767841083e-9,5.96174881150006
ZC3H3,30.4196673143522,65.9558328178275,8.11495059063804,9.91171377300008e-12,1.32338767841083e-9,5.95895348262721
TXNRD1,-26.01397938381,87.75144748156,-8.10392790679673,1.0390623189542e-11,1.36532767410543e-9,5.94088648001003
DEPDC7,-33.6604597584192,36.3687520934338,-8.10359974294569,1.04052302868557e-11,1.36532767410543e-9,5.94034838759388
TARS,-17.1279379675023,77.5302882480841,-8.09441635289714,1.08224281665641e-11,1.39661599119295e-9,5.92528546808144
BST2,48.9095130665861,85.2813724017911,8.09431355074258,1.08271918376432e-11,1.39661599119295e-9,5.92511679535
KHDRBS3,-35.751718695465,31.1637457587968,-8.06663719012027,1.2188987765404e-11,1.55906372081693e-9,5.87966419761797
CTNNAL1,-36.5205269788807,50.955110012994,-8.06108529765339,1.2482125197464e-11,1.5714037713427e-9,5.87053619034335
RNASE2,42.9625563401214,68.1409815323013,8.0609016258395,1.24919424697764e-11,1.5714037713427e-9,5.87023415279789
FXYD6,28.8078363434589,57.0394550667841,8.04786607636166,1.32087689067393e-11,1.64046431653043e-9,5.84878847192042
MAPK3,26.481451237414,66.8605024718815,8.04702344872344,1.32564950353618e-11,1.64046431653043e-9,5.84740156427428
PITRM1,-18.9155692906296,78.6203172614778,-8.03592630448904,1.39013513398693e-11,1.70639087696896e-9,5.82912915186531
ALDH4A1,27.4809891474649,55.1079568539402,8.03333856197972,1.40561779224055e-11,1.71159267325547e-9,5.82486626816482
KIAA1191,-17.6734614432851,80.0645937054891,-8.02329052469731,1.46738716200325e-11,1.77262698355964e-9,5.80830682039534
DNAJA4,-25.829532260888602,77.6405923885775,-8.01198895988102,1.54010954727744e-11,1.82850853286803e-9,5.78966835007184
TULP3,-19.1340430364962,65.0081531485196,-8.01046033181841,1.55021848442097e-11,1.82850853286803e-9,5.7871462772914
RBP7,34.3212691376552,57.660055808738,8.01041055376867,1.55054878294e-11,1.82850853286803e-9,5.78706414455654
CLEC11A,34.3896857453874,56.3284168592384,8.00823769814779,1.56503534417534e-11,1.82850853286803e-9,5.78347871563383
ZNF414,27.4048600005748,53.5735882744416,8.00694596361417,1.57371143686822e-11,1.82850853286803e-9,5.78134698104468
LRRC25,46.2267074453558,74.0942447771559,7.98028801011634,1.76389228476387e-11,2.01440264649939e-9,5.73731322403635
ZDHHC1,31.020163301353,39.4481258217963,7.98009574729363,1.7653441692009e-11,2.01440264649939e-9,5.73699536364973
C19orf68,32.9700256109056,48.5104541629035,7.97903119124826,1.77340486584928e-11,2.01440264649939e-9,5.73523530369054
CLEC12A,38.7772418238276,77.3501759112533,7.97413291894364,1.81097051529161e-11,2.04183571950026e-9,5.72713527717034
TUFT1,-27.3270798817498,48.6039211993673,-7.97011843186326,1.84235034311222e-11,2.06194224797876e-9,5.7204947910256
FBP1,36.8841404859672,74.4862095059363,7.94265836347347,2.07206374289264e-11,2.30210819201232e-9,5.67502575123373
CD33,37.3011913934254,72.6616523925084,7.9357688230147,2.13405458811982e-11,2.35380035404143e-9,5.66360519395587
GNG4,-39.3754464143232,26.4907142121313,-7.93323039760972,2.15735905450972e-11,2.36238576753183e-9,5.65939605295644
ARRB1,29.527209825355,82.9675411626875,7.92966651059836,2.19050761807993e-11,2.38155117534247e-9,5.65348536088555
RPS10,56.7707803964149,73.9026966990408,7.92671135691859,2.21837974780628e-11,2.39474880435173e-9,5.64858322262294
PADI4,29.5796615176844,63.1790066793246,7.90122064586564,2.47399305937064e-11,2.65187664483666e-9,5.60625953191687
CDA,43.7866962896375,71.4095695384054,7.89369479138135,2.55493987517267e-11,2.71949229650372e-9,5.59375074345493
ARSG,20.4319272789106,56.2186344397535,7.89012391456398,2.59426777205058e-11,2.7421770665543e-9,5.58781346280575
MPZL3,-27.0787459497097,75.155696275522,-7.88792125542917,2.61882772134781e-11,2.74904667218172e-9,5.58415043987515
CD99,22.6597121823747,58.7496168978653,7.86614568295048,2.87448077212583e-11,2.99674464606351e-9,5.54791014841016
CCDC85B,29.0866349318921,74.7004595499724,7.86364357314161,2.90540903315719e-11,3.00838305399222e-9,5.54374278580133
CATSPER1,27.1164213588536,52.6477953376343,7.85808936506524,2.97525680186709e-11,3.0519190712684e-9,5.53448968783403
RRP8,-17.8286438506404,66.4839110702465,-7.8571248266529,2.98755628157802e-11,3.0519190712684e-9,5.53288247449884
CD300LF,38.9478297066231,69.4164615073836,7.85209924185674,3.05246723818053e-11,3.09744025548972e-9,5.524506752189
SLCO4A1,-39.0375258920694,37.3920262480685,-7.84881796560984,3.09560665331499e-11,3.12041250795414e-9,5.51903669850621
BUD13,-16.1040549556899,67.8817748140337,-7.8425782574737,3.17932788390633e-11,3.18372037637752e-9,5.5086316880063
FAM109A,27.2826266861007,53.1946458159202,7.83384029172103,3.30038345665985e-11,3.2624234120088e-9,5.49405389405973
FAM198B,36.4073429918275,72.5710040337965,7.83241503567462,3.32056098735604e-11,3.2624234120088e-9,5.49167534565452
EML1,-35.0326313118227,21.5783788119287,-7.83229799334599,3.32222343381751e-11,3.2624234120088e-9,5.49148000937217
SLC46A2,37.6333142351864,51.4416530440679,7.81128669577664,3.63454016185223e-11,3.54623947458672e-9,5.45639044903572
SLC16A10,-29.5498341256841,54.0085874674405,-7.79832983062614,3.84157654855837e-11,3.72437176086668e-9,5.43472930168477
LOC606724,40.5196221630895,35.5207470442409,7.79588273229146,3.88198063531634e-11,3.73972324368038e-9,5.43063632700727
BRD8,-20.4141402499276,74.541195842184493,-7.77020635401816,4.33237372632511e-11,4.14736229486757e-9,5.38765340209963
LOC101928891,32.2650962898831,35.858092524017,7.75020926183671,4.71897966136043e-11,4.48922433909794e-9,5.35413110382046
LINC00264,31.0362296457422,49.0602533496923,7.74339128261995,4.85851617530001e-11,4.55974268001807e-9,5.3426924371547
PPM1M,21.9261424870054,85.1145330165029,7.74338767221943,4.85859114617159e-11,4.55974268001807e-9,5.34268637866221
NTNG2,25.585167451852602,53.9688766519973,7.7417760723298,4.89217199956637e-11,4.55974268001807e-9,5.3399818749553
SIGLEC7,33.9529659766531,42.7670420692581,7.74078514932443,4.91293475805114e-11,4.55974268001807e-9,5.33831882862518
TMEM194A,-22.0856847992953,68.4547396362504,-7.7371374164973,4.99012630094944e-11,4.59018239213216e-9,5.3321960555292804
ARG2,-32.6807865190232,59.8901765845681,-7.7363921265391,5.00604610139898e-11,4.59018239213216e-9,5.33094490989229
VDAC1,-18.9078655668269,81.6107223071523,-7.72797219956527,5.18946091346815e-11,4.72986733915561e-9,5.31680617333685
SLC16A1,-26.6591120257363,64.4817223220994,-7.72513795943142,5.2526973360327e-11,4.75460273591608e-9,5.31204531067215
TTYH3,29.288556459218,76.3947547459996,7.72396581470989,5.27907405801076e-11,4.75460273591608e-9,5.31007614433569
CCDC127,-22.1001708602897,59.2543509391031,-7.7129886614071,5.53259965931611e-11,4.95362937732062e-9,5.29162816620864
LRP3,37.6318034668273,34.8671302290708,7.70949613656739,5.61578325038683e-11,4.99870390959871e-9,5.28575616414536
HSPD1,-20.7391945953408,82.3444093654322,-7.70706559569835,5.67440848071674e-11,5.0215215979645e-9,5.2816689604921
EMC2,-16.5762656708762,63.797811116623,-7.70477387193304,5.73024482637656e-11,5.04162176313744e-9,5.27781465024796
CAMK1,26.1078236122252,67.1620993240808,7.70336789297882,5.76477166610443e-11,5.04284997297561e-9,5.27544976000773
CD59,-21.6314638347936,83.1959572896795,-7.6925192553293,6.03826036611235e-11,5.24846509826411e-9,5.25719545087785
MAP2K6,26.0395190146511,61.8766148580848,7.69133894916735,6.06878560734829e-11,5.24846509826411e-9,5.25520871693389
LYSMD2,-19.2834780913085,78.9363705447887,-7.68186458251938,6.31945932740352e-11,5.43437798996661e-9,5.23925609716104
CPQ,22.7077135286665,69.0975442139931,7.6721214931985,6.58802399134044e-11,5.63350074001083e-9,5.22284171343759
GSN,32.7188325447563,83.0164396857947,7.66894465535415,6.67803170560565e-11,5.67856539614657e-9,5.21748759590758
WLS,32.4272649274535,48.059163458171,7.64969809891399,7.25018374691089e-11,6.12416196539515e-9,5.18502890304163
MPND,29.4080237256692,70.6307896197903,7.64865588077661,7.28252621862244e-11,6.12416196539515e-9,5.18327019487421
SUN1,-20.3865023502539,84.0049931039386,-7.64063127782297,7.53641844558286e-11,6.28982791742063e-9,5.16972537540963
BYSL,-21.8779053949021,59.5389227218944,-7.63983236108576,7.56217402856563e-11,6.28982791742063e-9,5.16837652907473
MARCO,35.2426463207911,57.5577834838077,7.63695349723631,7.65571386711476e-11,6.33302286800836e-9,5.16351549796534
RASSF4,30.9501547446699,76.5024558068899,7.63303545196564,7.78487633757533e-11,6.40505960725589e-9,5.1568984811608
UPK3A,31.5718697884355,44.1818103755284,7.62584764890152,8.02750965783675e-11,6.56917873666308e-9,5.14475541318698
CHKB,29.491604240464,34.071706265222,7.60811750240662,8.65876445714507e-11,7.04786383969012e-9,5.11478061167455
DNAJC9,-19.5947305246189,72.5846438202714,-7.58359332483988,9.61433353920264e-11,7.78403036171294e-9,5.07326957724564
PKIA,-29.7143177548683,66.0401464576183,-7.57351135719006,1.00370493130798e-10,8.08327659229562e-9,5.05618747270076
ITGA2,-38.0404720661626,44.26900929413,-7.55421674116326,1.08984098129263e-10,8.68624397964849e-9,5.02346907528714
CD163,39.6710846275087,76.0213438336133,7.55418486344204,1.08998922548641e-10,8.68624397964849e-9,5.02341499003422
